Id,Predicted
175,0.0174767
176,0.172576
177,0.0122457
178,0.31152
179,0.0154264
180,0.0221917
181,0.0197506
182,0.018998
183,0.00949707
184,0.271997
185,0.0592573
186,0.0236085
187,0.0219365
188,0.271175
189,0.0128496
190,0.103551
191,0.0108755
192,0.0709145
193,0.0234133
194,0.0153651
195,0.257636
196,0.0161396
197,0.0103353
198,0.00808017
199,0.0263932
200,0.0133004
201,0.155202
202,0.0241326
203,0.0662223
204,0.0698169
205,0.0648049
206,0.0113077
207,0.0250192
208,0.00651473
209,0.939893
210,0.0843478
211,0.017811
212,0.0142615
213,0.0124069
214,0.0558359
215,0.165882
216,0.742816
217,0.0101798
218,0.0185431
219,0.0125802
220,0.0172781
221,0.0269729
222,0.0128255
223,0.0765791
224,0.0722598
225,0.0150705
226,0.46617
227,0.0223113
228,0.214829
229,0.023117
230,0.0331251
231,0.0254387
232,0.0195776
233,0.00989435
234,0.0596375
235,0.0216617
236,0.02693
237,0.0722584
238,0.0149642
239,0.0855607
240,0.0170615
241,0.39585
242,0.048425
243,0.0580511
244,0.163696
245,0.0133051
246,0.0174758
247,0.0586545
248,0.0365626
249,0.0135305
250,0.0218472
251,0.0159262
252,0.0255329
253,0.0231527
254,0.0114249
255,0.0189011
256,0.0634052
257,0.0672133
258,0.0221168
259,0.0133026
260,0.0277055
261,0.0297652
262,0.0120391
263,0.0101994
264,0.0135975
265,0.0116236
266,0.0121831
267,0.0121694
268,0.304826
269,0.0811163
270,0.0119723
271,0.0755485
272,0.0155488
273,0.0155973
274,0.0436523
275,0.0207683
276,0.0558067
277,0.0157201
278,0.0101174
279,0.156124
280,0.00845836
281,0.0283181
282,0.01098
283,0.00835205
284,0.0111771
285,0.0118844
286,0.0274374
287,0.0465925
288,0.0298124
289,0.0603473
290,0.0165819
291,0.0537267
292,0.0151403
293,0.246387
294,0.186293
295,0.00899719
296,0.0107264
297,0.0246176
298,0.00951792
299,0.015497
300,0.029809
301,0.0143692
302,0.00892668
303,0.014925
304,0.154349
305,0.0219674
306,0.041392
307,0.0229652
308,0.00957392
309,0.0146031
310,0.0458947
311,0.0257932
312,0.0205086
313,0.0174031
314,0.091691
315,0.00953329
316,0.0425312
317,0.0144802
318,0.0141123
319,0.00935525
320,0.0171451
321,0.0139378
322,0.0113022
323,0.136772
324,0.019107
325,0.022347
326,0.0104877
327,0.0194772
328,0.103864
329,0.142465
330,0.0305327
331,0.0436985
332,0.00691529
333,0.0663157
334,0.0751322
335,0.200104
336,0.26127
337,0.229126
338,0.0166481
339,0.0218589
340,0.0169728
341,0.0242741
342,0.0129161
343,0.020081
344,0.0144883
345,0.0852037
346,0.0372406
347,0.0189935
348,0.00674354
349,0.0496815
350,0.077662
351,0.0156188
352,0.011764
353,0.00980879
354,0.0203395
355,0.216813
356,0.0256119
357,0.143041
358,0.0137002
359,0.218385
360,0.0597431
361,0.284615
362,0.0120573
363,0.0114936
364,0.00971495
365,0.0684221
366,0.0121738
367,0.0123643
368,0.0141897
369,0.0085762
370,0.0116401
371,0.0168605
372,0.0216794
373,0.0211393
374,0.0224086
375,0.0179143
376,0.0207426
377,0.0193064
378,0.038362
379,0.0124559
380,0.0172142
381,0.0116391
382,0.012005
383,0.0106492
384,0.261884
385,0.00855051
386,0.0108394
387,0.0619603
388,0.0148169
389,0.0148436
390,0.0224358
391,0.0157413
392,0.0262236
393,0.00938243
394,0.0233411
395,0.0203835
396,0.0985409
397,0.0114067
398,0.0150452
399,0.155812
400,0.0152191
401,0.0137221
402,0.0804099
403,0.0156246
404,0.0263807
405,0.112957
406,0.0399094
407,0.018648
408,0.00856712
409,0.0912637
410,0.00839824
411,0.089103
412,0.20533
413,0.0736309
414,0.149014
415,0.243223
416,0.0124173
417,0.00727821
418,0.00862791
419,0.151967
420,0.00949416
421,0.250992
422,0.0212273
423,0.0392883
424,0.018056
425,0.0134132
426,0.0231925
427,0.0750777
428,0.00744206
429,0.0201666
430,0.0135436
431,0.018213
432,0.0570028
433,0.079103
434,0.0327969
435,0.0769955
436,0.281767
437,0.019409
438,0.146219
439,0.188602
440,0.0235351
441,0.0146599
442,0.159613
443,0.0847715
444,0.022669
445,0.0246753
446,0.00998673
447,0.142017
448,0.0104681
449,0.0160014
450,0.150859
451,0.00836322
452,0.011184
453,0.0442411
454,0.00672946
455,0.065918
456,0.0851072
457,0.0194718
458,0.0615819
459,0.0167594
460,0.0909227
461,0.0575129
462,0.0175877
463,0.0116186
464,0.0615478
465,0.0506239
466,0.0781934
467,0.0224351
468,0.0119613
469,0.13811
470,0.0266936
471,0.0103546
472,0.672399
473,0.0689696
474,0.382621
475,0.776804
476,0.0306003
477,0.0471116
478,0.00995363
479,0.0112411
480,0.0140914
481,0.0323943
482,0.016217
483,0.647449
484,0.0723955
485,0.0224302
486,0.0133724
487,0.00903265
488,0.040073
489,0.0118773
490,0.0244031
491,0.30203
492,0.0208689
493,0.0142113
494,0.0126974
495,0.0210915
496,0.06956
497,0.0164183
498,0.0302985
499,0.741303
500,0.0167774
501,0.0392841
502,0.0630767
503,0.0519691
504,0.0174923
505,0.0147926
506,0.0557412
507,0.0222415
508,0.0177482
509,0.0204549
510,0.0346087
511,0.0730754
512,0.0115275
513,0.016282
514,0.00722576
515,0.00999938
516,0.090673
517,0.674083
518,0.0157031
519,0.00784101
520,0.371028
521,0.020552
522,0.0502629
523,0.0707794
524,0.0190476
525,0.0142595
526,0.0203402
527,0.0218798
528,0.0801309
529,0.0211113
530,0.0525977
531,0.193515
532,0.169722
533,0.0184795
534,0.0169581
535,0.0316613
536,0.0141544
537,0.153065
538,0.0109471
539,0.0303603
540,0.109742
541,0.010874
542,0.0162365
543,0.152067
544,0.0164126
545,0.0592746
546,0.0577222
547,0.00555893
548,0.0187415
549,0.0240089
550,0.0126812
551,0.140525
552,0.0215424
553,0.0455817
554,0.0189324
555,0.0157702
556,0.0107693
557,0.0121104
558,0.0209711
559,0.0175043
560,0.0110185
561,0.0302313
562,0.0675806
563,0.22983
564,0.0183516
565,0.0437438
566,0.0140148
567,0.0754042
568,0.177654
569,0.272453
570,0.0199524
571,0.00698703
572,0.0127869
573,0.0148622
574,0.0194084
575,0.142593
576,0.137042
577,0.258859
578,0.0194493
579,0.317625
580,0.0115822
581,0.0245753
582,0.0251996
583,0.0207946
584,0.284809
585,0.0643744
586,0.0151142
587,0.172324
588,0.188659
589,0.022627
590,0.0237628
591,0.0136516
592,0.0114184
593,0.0135335
594,0.0323399
595,0.0253262
596,0.0535286
597,0.0303607
598,0.556741
599,0.0247175
600,0.0552587
601,0.011415
602,0.0226857
603,0.0677424
604,0.0206821
605,0.0900074
606,0.0292363
607,0.261233
608,0.0805901
609,0.0573798
610,0.0124635
611,0.0288069
612,0.0205073
613,0.0963618
614,0.0255237
615,0.0710181
616,0.184865
617,0.127104
618,0.0194671
619,0.0166275
620,0.0162862
621,0.0142858
622,0.0707856
623,0.378033
624,0.267429
625,0.0146071
626,0.261289
627,0.0129413
628,0.0222512
629,0.0173707
630,0.0133194
631,0.0249546
632,0.0104601
633,0.0313003
634,0.0139084
635,0.00745699
636,0.0173784
637,0.0230342
638,0.0630499
639,0.754857
640,0.0945001
641,0.0181216
642,0.0217556
643,0.95054
644,0.0272855
645,0.0153763
646,0.0287216
647,0.0185302
648,0.0800112
649,0.149286
650,0.0202897
651,0.0730519
652,0.0765704
653,0.0100383
654,0.059343
655,0.0275167
656,0.0125728
657,0.0707504
658,0.160851
659,0.0128892
660,0.0715735
661,0.0227576
662,0.0065617
663,0.0184714
664,0.0180242
665,0.020642
666,0.021736
667,0.157295
668,0.0113234
669,0.00692006
670,0.0286796
671,0.0584743
672,0.151033
673,0.0560699
674,0.0177265
675,0.0274125
676,0.017046
677,0.0304368
678,0.0136395
679,0.0115939
680,0.0210428
681,0.0456291
682,0.0891556
683,0.0122404
684,0.00786417
685,0.0838893
686,0.0374937
687,0.00777518
688,0.0133846
689,0.058731
690,0.119199
691,0.0305414
692,0.168665
693,0.0714196
694,0.0578289
695,0.0073569
696,0.0584227
697,0.00736059
698,0.0143214
699,0.0122119
700,0.00736618
701,0.151568
702,0.018871
703,0.0189433
704,0.344824
705,0.0544639
706,0.0162359
707,0.0885037
708,0.0462206
709,0.0348845
710,0.0138826
711,0.0220966
712,0.0202689
713,0.145927
714,0.00984194
715,0.0238989
716,0.0167506
717,0.0926263
718,0.0488118
719,0.0138387
720,0.0419218
721,0.01653
722,0.018209
723,0.298733
724,0.0668121
725,0.0678236
726,0.0183294
727,0.0814097
728,0.0179843
729,0.0119739
730,0.0103277
731,0.0649961
732,0.017428
733,0.0227412
734,0.0131705
735,0.0075137
736,0.0273082
737,0.0113405
738,0.0151467
739,0.0162039
740,0.216499
741,0.0753524
742,0.0176023
743,0.0270913
744,0.465156
745,0.010207
746,0.031091
747,0.196794
748,0.0563308
749,0.15653
750,0.0131593
751,0.0269667
752,0.0572772
753,0.0117236
754,0.0528728
755,0.0404916
756,0.133843
757,0.304858
758,0.0215551
759,0.0187643
760,0.046481
761,0.0136444
762,0.27151
763,0.0105269
764,0.0208233
765,0.0236649
766,0.0110293
767,0.0604272
768,0.0993604
769,0.0188138
770,0.0429763
771,0.567891
772,0.0139687
773,0.0680814
774,0.0166834
775,0.0215436
776,0.0132371
777,0.0706908
778,0.035243
779,0.251396
780,0.123748
781,0.021257
782,0.555399
783,0.0556533
784,0.00739169
785,0.0223163
786,0.016237
787,0.0461397
788,0.0103901
789,0.00862603
790,0.410942
791,0.0137468
792,0.0753153
793,0.259484
794,0.058634
795,0.0137962
796,0.0233029
797,0.00668562
798,0.0156622
799,0.0130786
800,0.0203558
801,0.0155862
802,0.0341248
803,0.0144879
804,0.0188697
805,0.0577338
806,0.774895
807,0.0112356
808,0.0198771
809,0.733274
810,0.0359327
811,0.146349
812,0.15073
813,0.0127856
814,0.059797
815,0.149968
816,0.0128503
817,0.00971955
818,0.364114
819,0.0196395
820,0.0578535
821,0.668684
822,0.0176654
823,0.0109853
824,0.261424
825,0.01831
826,0.0668025
827,0.175546
828,0.164232
829,0.0754712
830,0.0760283
831,0.0102065
832,0.0451739
833,0.0180721
834,0.0164281
835,0.0109224
836,0.0224737
837,0.0800152
838,0.021153
839,0.0128608
840,0.0210342
841,0.0208389
842,0.0257601
843,0.0219152
844,0.0490757
845,0.0244015
846,0.0958993
847,0.0212433
848,0.578139
849,0.0140074
850,0.0314797
851,0.0665554
852,0.0305684
853,0.575011
854,0.0153667
855,0.0632611
856,0.0110653
857,0.0121325
858,0.0127162
859,0.0080392
860,0.0286585
861,0.00685429
862,0.0109276
863,0.0155883
864,0.0129989
865,0.00698417
866,0.0346337
867,0.013279
868,0.0101741
869,0.0153562
870,0.0286913
871,0.145195
872,0.013401
873,0.674439
874,0.0176975
875,0.37978
876,0.0139279
877,0.402959
878,0.0210854
879,0.047944
880,0.00901514
881,0.0298867
882,0.0182748
883,0.0271976
884,0.0209734
885,0.0344071
886,0.0174201
887,0.544501
888,0.0248037
889,0.0106489
890,0.0309208
891,0.0106302
892,0.05684
893,0.0228428
894,0.0643484
895,0.0636276
896,0.0112937
897,0.0141672
898,0.013094
899,0.0738707
900,0.0115006
901,0.0160517
902,0.0120832
903,0.0156557
904,0.0284811
905,0.0382758
906,0.0756722
907,0.0131047
908,0.0494403
909,0.0144766
910,0.0214808
911,0.101706
912,0.0115432
913,0.0377916
914,0.520035
915,0.0084911
916,0.0622068
917,0.0199357
918,0.0146695
919,0.0457309
920,0.0559485
921,0.0131061
922,0.0663963
923,0.0112181
924,0.0152254
925,0.00752387
926,0.0120128
927,0.0132498
928,0.0175796
929,0.0108139
930,0.172376
931,0.232151
932,0.0229309
933,0.173613
934,0.0140204
935,0.0169367
936,0.0103539
937,0.0676792
938,0.0310678
939,0.0237731
940,0.0109626
941,0.0185084
942,0.0924652
943,0.0112264
944,0.0543638
945,0.0181563
946,0.0115098
947,0.0160188
948,0.0776969
949,0.0173196
950,0.0639415
951,0.0397625
952,0.155753
953,0.016868
954,0.0276
955,0.0192177
956,0.00971765
957,0.00900737
958,0.070702
959,0.53121
960,0.011447
961,0.0572767
962,0.0702805
963,0.139354
964,0.0741699
965,0.00863965
966,0.01388
967,0.0318631
968,0.0193366
969,0.0219508
970,0.0706702
971,0.0486504
972,0.0135498
973,0.0341001
974,0.0222553
975,0.0113401
976,0.0164488
977,0.0230655
978,0.0375352
979,0.0123111
980,0.0133334
981,0.152648
982,0.24647
983,0.0215206
984,0.0827816
985,0.0670479
986,0.0251897
987,0.0130835
988,0.0269204
989,0.434397
990,0.0163385
991,0.00858117
992,0.0140658
993,0.0145368
994,0.0165617
995,0.1485
996,0.0138744
997,0.0381956
998,0.0149732
999,0.010139
1000,0.017796
1001,0.0072747
1002,0.0138136
1003,0.0235413
1004,0.152487
1005,0.0859658
1006,0.0235841
1007,0.07564
1008,0.038805
1009,0.0266652
1010,0.937548
1011,0.00682686
1012,0.0806007
1013,0.0445309
1014,0.0142906
1015,0.0130082
1016,0.0140202
1017,0.0206832
1018,0.0898252
1019,0.731459
1020,0.936802
1021,0.767779
1022,0.0159833
1023,0.0146299
1024,0.0449649
1025,0.10277
1026,0.0128436
1027,0.0761558
1028,0.0092181
1029,0.0151452
1030,0.0113448
1031,0.0253423
1032,0.0207139
1033,0.0121961
1034,0.0115683
1035,0.0661797
1036,0.022656
1037,0.173266
1038,0.0187402
1039,0.753361
1040,0.0176987
1041,0.0218687
1042,0.250804
1043,0.0889573
1044,0.0190396
1045,0.0130487
1046,0.0186235
1047,0.0137314
1048,0.0233158
1049,0.0118353
1050,0.0156351
1051,0.00867688
1052,0.0174228
1053,0.00759986
1054,0.027971
1055,0.0132995
1056,0.0131866
1057,0.0213758
1058,0.0238051
1059,0.0141044
1060,0.0121743
1061,0.018526
1062,0.0109937
1063,0.0108389
1064,0.0119892
1065,0.0141714
1066,0.0144797
1067,0.00931626
1068,0.0664856
1069,0.0288363
1070,0.155363
1071,0.00866312
1072,0.0207904
1073,0.0270789
1074,0.0256581
1075,0.376005
1076,0.0468207
1077,0.0113218
1078,0.0738852
1079,0.151642
1080,0.0136011
1081,0.142158
1082,0.00930836
1083,0.0172304
1084,0.0311397
1085,0.0140696
1086,0.0133783
1087,0.0183637
1088,0.0174097
1089,0.0170089
1090,0.291834
1091,0.0224358
1092,0.0765813
1093,0.0187335
1094,0.154896
1095,0.0148233
1096,0.0104167
1097,0.0587376
1098,0.0093664
1099,0.568799
1100,0.0506646
1101,0.0193681
1102,0.0368183
1103,0.0710956
1104,0.160294
1105,0.0212612
1106,0.0220008
1107,0.151655
1108,0.0115077
1109,0.138696
1110,0.307287
1111,0.0522844
1112,0.0271881
1113,0.0186414
1114,0.0191766
1115,0.0274549
1116,0.024215
1117,0.0160977
1118,0.0137868
1119,0.0536082
1120,0.100837
1121,0.0875785
1122,0.0211537
1123,0.153706
1124,0.0298128
1125,0.0182308
1126,0.0228428
1127,0.0129459
1128,0.284954
1129,0.00943787
1130,0.0161129
1131,0.0150283
1132,0.0745106
1133,0.0129969
1134,0.0137341
1135,0.031159
1136,0.244126
1137,0.0194083
1138,0.0328735
1139,0.0239352
1140,0.0380846
1141,0.481002
1142,0.0812238
1143,0.0124349
1144,0.0536211
1145,0.0247905
1146,0.0427964
1147,0.0206476
1148,0.0160066
1149,0.0142118
1150,0.26114
1151,0.0170049
1152,0.0105778
1153,0.0417399
1154,0.00533962
1155,0.0220685
1156,0.103285
1157,0.0184966
1158,0.0133078
1159,0.0862302
1160,0.00946131
1161,0.0273242
1162,0.309853
1163,0.147291
1164,0.011047
1165,0.0181852
1166,0.0642539
1167,0.0879237
1168,0.0355123
1169,0.0134439
1170,0.0187954
1171,0.0165276
1172,0.00832291
1173,0.00725868
1174,0.0163525
1175,0.0139968
1176,0.276523
1177,0.0476452
1178,0.152332
1179,0.0461906
1180,0.017733
1181,0.0142478
1182,0.0169168
1183,0.019523
1184,0.0155285
1185,0.0310486
1186,0.0802649
1187,0.0682302
1188,0.0334474
1189,0.00638778
1190,0.011869
1191,0.0825038
1192,0.0188747
1193,0.0261196
1194,0.0361755
1195,0.259008
1196,0.053811
1197,0.0316501
1198,0.0163856
1199,0.0812888
1200,0.35617
1201,0.00782602
1202,0.0750287
1203,0.0172792
1204,0.016224
1205,0.0156444
1206,0.0473262
1207,0.0227244
1208,0.0117348
1209,0.135628
1210,0.941509
1211,0.0106719
1212,0.0262545
1213,0.0942388
1214,0.0228212
1215,0.0149361
1216,0.0123411
1217,0.0913052
1218,0.0944456
1219,0.454058
1220,0.266454
1221,0.0147878
1222,0.0389253
1223,0.0205837
1224,0.0779165
1225,0.00899718
1226,0.179865
1227,0.00929084
1228,0.0240052
1229,0.0812452
1230,0.0961184
1231,0.26917
1232,0.147904
1233,0.022584
1234,0.262258
1235,0.0711729
1236,0.0186005
1237,0.282684
1238,0.0637514
1239,0.0143103
1240,0.0310315
1241,0.046993
1242,0.0144624
1243,0.258688
1244,0.0204266
1245,0.0767238
1246,0.0212896
1247,0.00681
1248,0.024673
1249,0.0271911
1250,0.0318308
1251,0.00957904
1252,0.0152336
1253,0.063957
1254,0.0867212
1255,0.370984
1256,0.0145923
1257,0.0162588
1258,0.154363
1259,0.00828553
1260,0.0175933
1261,0.0146264
1262,0.0170926
1263,0.0337693
1264,0.0164067
1265,0.0141525
1266,0.0292235
1267,0.0100457
1268,0.024919
1269,0.0186831
1270,0.0123268
1271,0.0126383
1272,0.0335028
1273,0.16484
1274,0.00724353
1275,0.00992696
1276,0.00604246
1277,0.0186056
1278,0.0210603
1279,0.0756985
1280,0.0287558
1281,0.0153295
1282,0.0213635
1283,0.0261581
1284,0.0192525
1285,0.0240422
1286,0.0279556
1287,0.0143657
1288,0.16113
1289,0.00871477
1290,0.0398819
1291,0.014383
1292,0.0265054
1293,0.294222
1294,0.156514
1295,0.0539542
1296,0.0773095
1297,0.372058
1298,0.01268
1299,0.0183036
1300,0.0157817
1301,0.151102
1302,0.0157707
1303,0.0710288
1304,0.0847838
1305,0.0114272
1306,0.00953751
1307,0.022596
1308,0.015508
1309,0.14551
1310,0.149568
1311,0.0540994
1312,0.00879398
1313,0.0200992
1314,0.0130838
1315,0.297162
1316,0.0117308
1317,0.0746098
1318,0.0573028
1319,0.0572254
1320,0.00638873
1321,0.0410478
1322,0.0317767
1323,0.0115386
1324,0.152465
1325,0.0548577
1326,0.00787627
1327,0.0299239
1328,0.153315
1329,0.0906156
1330,0.0833251
1331,0.181275
1332,0.0213316
1333,0.00926978
1334,0.0485412
1335,0.00996102
1336,0.06729
1337,0.0625688
1338,0.0725363
1339,0.0106697
1340,0.0249308
1341,0.0172199
1342,0.0587049
1343,0.133449
1344,0.312952
1345,0.0118425
1346,0.0273335
1347,0.0938411
1348,0.011036
1349,0.0233211
1350,0.039632
1351,0.020239
1352,0.0387696
1353,0.37427
1354,0.0274598
1355,0.0114806
1356,0.0712448
1357,0.0241628
1358,0.0145847
1359,0.0355805
1360,0.052236
1361,0.039629
1362,0.0284883
1363,0.0601828
1364,0.0138971
1365,0.0209495
1366,0.272349
1367,0.0185519
1368,0.156031
1369,0.00456034
1370,0.0259751
1371,0.080305
1372,0.0109468
1373,0.0137685
1374,0.00625871
1375,0.0116369
1376,0.0183533
1377,0.0109343
1378,0.0124025
1379,0.0151432
1380,0.20093
1381,0.0088586
1382,0.0215503
1383,0.315546
1384,0.0508441
1385,0.01508
1386,0.0360447
1387,0.0774097
1388,0.197313
1389,0.0407724
1390,0.00864855
1391,0.0176652
1392,0.0162535
1393,0.0245935
1394,0.110414
1395,0.066083
1396,0.0843173
1397,0.00981076
1398,0.01161
1399,0.0227735
1400,0.0359678
1401,0.00836836
1402,0.0105077
1403,0.0266904
1404,0.0109247
1405,0.0243516
1406,0.0136016
1407,0.0120758
1408,0.0322806
1409,0.0713006
1410,0.0805869
1411,0.00575686
1412,0.0351382
1413,0.565503
1414,0.0534444
1415,0.0173045
1416,0.0162936
1417,0.0294064
1418,0.0241783
1419,0.0717117
1420,0.0100198
1421,0.0274422
1422,0.0342928
1423,0.0088158
1424,0.0282209
1425,0.00996998
1426,0.0460461
1427,0.0310028
1428,0.148455
1429,0.0170031
1430,0.0690238
1431,0.0196281
1432,0.0292184
1433,0.0195696
1434,0.0369829
1435,0.00731541
1436,0.0115007
1437,0.00914273
1438,0.035227
1439,0.0150497
1440,0.0166863
1441,0.0213613
1442,0.345083
1443,0.524557
1444,0.019251
1445,0.0132226
1446,0.0170622
1447,0.158423
1448,0.0128093
1449,0.0256443
1450,0.0429676
1451,0.0301233
1452,0.0750829
1453,0.0131718
1454,0.152054
1455,0.245998
1456,0.157027
1457,0.0791351
1458,0.0377335
1459,0.0107888
1460,0.0119687
1461,0.0161021
1462,0.0131458
1463,0.0105736
1464,0.173079
1465,0.219947
1466,0.0225625
1467,0.0147619
1468,0.0342474
1469,0.0126718
1470,0.0116961
1471,0.0341892
1472,0.0188073
1473,0.0157097
1474,0.0113738
1475,0.135512
1476,0.0150607
1477,0.314446
1478,0.0453786
1479,0.014433
1480,0.0210999
1481,0.0210521
1482,0.0652162
1483,0.0759486
1484,0.0906939
1485,0.0569919
1486,0.010752
1487,0.0111956
1488,0.0126604
1489,0.0863812
1490,0.0215347
1491,0.0196267
1492,0.0165149
1493,0.00571988
1494,0.156789
1495,0.0557891
1496,0.0186552
1497,0.00961328
1498,0.0139869
1499,0.0105001
1500,0.0139022
1501,0.0372936
1502,0.156415
1503,0.0122499
1504,0.02364
1505,0.04855
1506,0.0842437
1507,0.0256595
1508,0.108766
1509,0.0106371
1510,0.0348
1511,0.283022
1512,0.0284602
1513,0.0921593
1514,0.0329352
1515,0.362505
1516,0.0216231
1517,0.0428068
1518,0.0147784
1519,0.0127868
1520,0.0168021
1521,0.27108
1522,0.0368469
1523,0.0378869
1524,0.0463343
1525,0.0163751
1526,0.014451
1527,0.0180171
1528,0.0597606
1529,0.0133069
1530,0.0255234
1531,0.0188993
1532,0.0101247
1533,0.0526915
1534,0.0703826
1535,0.574658
1536,0.0678834
1537,0.0146605
1538,0.234224
1539,0.302588
1540,0.0113934
1541,0.0193585
1542,0.0677105
1543,0.0693676
1544,0.275934
1545,0.0529611
1546,0.024144
1547,0.213313
1548,0.144441
1549,0.0137099
1550,0.0125406
1551,0.28787
1552,0.204341
1553,0.0349092
1554,0.0193686
1555,0.0601796
1556,0.00989742
1557,0.0698857
1558,0.0213793
1559,0.0138383
1560,0.0166051
1561,0.159846
1562,0.0487138
1563,0.0151974
1564,0.0186748
1565,0.0295241
1566,0.0247431
1567,0.150955
1568,0.0709573
1569,0.00990561
1570,0.512267
1571,0.038274
1572,0.276799
1573,0.0187826
1574,0.0212496
1575,0.567074
1576,0.0725132
1577,0.0173387
1578,0.0261293
1579,0.0891764
1580,0.0206329
1581,0.0592607
1582,0.0157127
1583,0.0104396
1584,0.375566
1585,0.0826417
1586,0.0133693
1587,0.0224638
1588,0.0176347
1589,0.0734513
1590,0.515616
1591,0.0187797
1592,0.0146669
1593,0.0326972
1594,0.090205
1595,0.0174203
1596,0.021972
1597,0.0121002
1598,0.0129155
1599,0.071545
1600,0.0156298
1601,0.0517966
1602,0.016616
1603,0.0106003
1604,0.0245134
1605,0.0786467
1606,0.0130293
1607,0.00936941
1608,0.0663697
1609,0.1134
1610,0.015702
1611,0.018305
1612,0.0169777
1613,0.0257926
1614,0.0644116
1615,0.0162895
1616,0.275472
1617,0.00827401
1618,0.0142135
1619,0.0122065
1620,0.00566077
1621,0.0150526
1622,0.0163388
1623,0.0325172
1624,0.0871455
1625,0.255009
1626,0.154997
1627,0.0926441
1628,0.0165271
1629,0.0683904
1630,0.0232685
1631,0.0673256
1632,0.0200612
1633,0.00764094
1634,0.0329028
1635,0.0125695
1636,0.0179837
1637,0.0129952
1638,0.00842627
1639,0.041701
1640,0.148291
1641,0.0185707
1642,0.0140285
1643,0.00975294
1644,0.15236
1645,0.0194701
1646,0.143057
1647,0.0155558
1648,0.0315415
1649,0.0729312
1650,0.0137252
1651,0.0174914
1652,0.0189992
1653,0.0193099
1654,0.0126974
1655,0.0127763
1656,0.0469201
1657,0.197223
1658,0.190782
1659,0.0507867
1660,0.0314464
1661,0.0284139
1662,0.0197789
1663,0.0148183
1664,0.0172405
1665,0.00971584
1666,0.0280521
1667,0.049521
1668,0.0634794
1669,0.0189589
1670,0.183361
1671,0.0907136
1672,0.014575
1673,0.0283116
1674,0.0137103
1675,0.0484615
1676,0.140195
1677,0.0160019
1678,0.392711
1679,0.0165024
1680,0.00946878
1681,0.158348
1682,0.0294525
1683,0.0168825
1684,0.00971317
1685,0.039563
1686,0.0127391
1687,0.05399
1688,0.0135461
1689,0.0108336
1690,0.0705711
1691,0.0143773
1692,0.0119575
1693,0.0306227
1694,0.0257507
1695,0.0152812
1696,0.035299
1697,0.0643501
1698,0.0925136
1699,0.0130774
1700,0.0116094
1701,0.0205423
1702,0.0178286
1703,0.0179539
1704,0.00905357
1705,0.0154639
1706,0.167472
1707,0.0894868
1708,0.0358565
1709,0.0235752
