Id,Category
731,8
732,2
733,4
734,2
735,2
736,6
737,1
738,7
739,2
740,4
741,8
742,0
743,8
744,10
745,2
746,10
747,8
748,1
749,6
750,7
751,5
752,6
753,5
754,4
755,0
756,4
757,8
758,7
759,1
760,6
761,3
762,10
763,7
764,7
765,7
766,9
767,1
768,10
769,9
770,6
771,7
772,8
773,1
774,10
775,9
776,0
777,10
778,6
779,0
780,7
781,5
782,4
783,2
784,10
785,3
786,7
787,3
788,9
789,2
790,1
791,2
792,3
793,6
794,2
795,3
796,7
797,3
798,7
799,2
800,3
801,2
802,2
803,7
804,10
805,10
806,5
807,0
808,7
809,10
810,0
811,8
812,8
813,8
814,6
815,10
816,2
817,10
818,1
819,8
820,9
821,3
822,1
823,3
824,3
825,5
826,10
827,6
828,8
829,4
830,10
831,5
832,5
833,8
834,0
835,10
836,7
837,6
838,5
839,7
840,4
841,1
842,2
843,6
844,1
845,6
846,0
847,1
848,0
849,8
850,9
851,8
852,6
853,1
854,3
855,2
856,2
857,3
858,10
859,6
860,5
861,1
862,6
863,4
864,1
865,1
866,1
867,5
868,5
869,7
870,3
871,3
872,7
873,0
874,5
875,2
876,6
877,4
878,2
879,0
880,4
881,8
882,10
883,6
884,0
885,9
886,7
887,10
888,3
889,10
890,0
891,4
892,0
893,5
894,8
895,1
896,4
897,9
898,5
899,2
900,3
901,9
902,0
903,5
904,2
905,6
906,5
907,1
908,10
909,5
910,6
911,0
912,5
913,0
914,3
915,7
916,7
917,7
918,0
919,7
920,10
921,8
922,5
923,4
924,0
925,8
926,5
927,5
928,7
929,10
930,5
931,6
932,2
933,3
934,0
935,7
936,0
937,6
938,5
939,6
940,9
941,10
942,9
943,7
944,3
945,3
946,6
947,10
948,7
949,0
950,10
951,3
952,9
953,0
954,6
955,9
956,3
957,5
958,6
959,8
960,4
961,10
962,10
963,9
964,3
965,1
966,10
967,9
968,10
969,2
970,6
971,10
972,4
973,8
974,7
975,5
976,7
977,1
978,8
979,2
980,7
981,0
982,9
983,7
984,0
985,0
986,2
987,2
988,9
989,7
990,7
991,7
992,0
993,3
994,3
995,3
996,10
997,9
998,4
999,9
1000,9
1001,0
1002,8
1003,2
1004,4
1005,1
1006,5
1007,3
1008,8
1009,9
1010,6
1011,9
1012,6
1013,7
1014,3
1015,6
1016,1
1017,5
1018,4
1019,5
1020,6
1021,0
1022,10
1023,6
1024,5
1025,10
1026,7
1027,10
1028,3
1029,4
1030,0
1031,9
1032,8
1033,8
1034,5
1035,5
1036,7
1037,8
1038,8
1039,7
1040,9
1041,7
1042,6
1043,3
1044,6
1045,4
1046,5
1047,7
1048,0
1049,7
1050,10
1051,4
1052,1
1053,6
1054,10
1055,5
1056,0
1057,3
1058,3
1059,1
1060,10
1061,7
1062,7
1063,3
1064,10
1065,7
1066,3
1067,10
1068,0
1069,2
1070,2
1071,8
1072,8
1073,0
1074,5
1075,0
1076,3
1077,5
1078,3
1079,10
1080,0
1081,9
1082,5
1083,9
1084,0
1085,3
1086,4
1087,7
1088,5
1089,3
1090,3
1091,0
1092,1
1093,9
1094,6
1095,4
1096,1
1097,8
1098,3
1099,6
1100,3
1101,6
1102,7
1103,9
1104,2
1105,10
1106,3
1107,9
1108,3
1109,1
1110,0
1111,7
1112,3
1113,1
1114,6
1115,1
1116,10
1117,9
1118,7
1119,5
1120,9
1121,1
1122,8
1123,9
1124,10
1125,8
1126,6
1127,5
1128,3
1129,3
1130,4
1131,3
1132,2
1133,2
1134,3
1135,9
1136,6
1137,7
1138,2
1139,6
1140,9
1141,9
1142,0
1143,6
1144,5
1145,6
1146,9
1147,6
1148,9
1149,5
1150,9
1151,3
1152,2
1153,8
1154,4
1155,0
1156,8
1157,4
1158,2
1159,3
1160,6
1161,6
1162,5
1163,8
1164,6
1165,1
1166,3
1167,10
1168,5
1169,7
1170,4
1171,9
1172,10
1173,5
1174,7
1175,1
1176,10
1177,3
1178,1
1179,2
1180,7
1181,4
1182,2
1183,9
1184,5
1185,1
1186,0
1187,2
1188,10
1189,5
1190,2
1191,6
1192,10
1193,1
1194,0
1195,0
1196,3
1197,9
1198,3
1199,5
1200,5
1201,8
1202,8
1203,7
1204,6
1205,2
1206,9
1207,0
1208,8
1209,10
1210,10
1211,5
1212,1
1213,1
1214,7
1215,5
1216,4
1217,4
1218,2
1219,6
1220,8
1221,5
1222,0
1223,1
1224,4
1225,5
1226,7
1227,3
1228,4
1229,4
1230,10
1231,0
1232,6
1233,4
1234,8
1235,7
1236,8
1237,7
1238,4
1239,10
1240,7
1241,9
1242,1
1243,0
1244,7
1245,3
1246,3
1247,4
1248,6
1249,3
1250,2
1251,7
1252,10
1253,3
1254,5
1255,4
1256,1
1257,2
1258,8
1259,2
1260,9
1261,3
1262,4
1263,10
1264,2
1265,1
1266,9
1267,10
1268,3
1269,10
1270,10
1271,0
1272,6
1273,3
1274,5
1275,4
1276,4
1277,5
1278,2
1279,2
1280,3
1281,7
1282,5
1283,1
1284,1
1285,10
1286,6
1287,5
1288,9
1289,9
1290,10
1291,2
1292,4
1293,9
1294,2
1295,5
1296,5
1297,1
1298,5
1299,7
1300,4
1301,3
1302,1
1303,5
1304,3
1305,3
1306,7
1307,3
1308,8
1309,4
1310,2
1311,6
1312,1
1313,10
1314,9
1315,0
1316,5
1317,6
1318,5
1319,1
1320,7
1321,7
1322,4
1323,1
1324,3
1325,0
1326,0
1327,0
1328,10
1329,5
1330,3
1331,3
1332,5
1333,4
1334,6
1335,8
1336,3
1337,2
1338,5
1339,3
1340,8
1341,0
1342,9
1343,8
1344,1
1345,2
1346,4
1347,2
1348,7
1349,1
1350,6
1351,9
1352,10
1353,5
1354,5
1355,2
1356,5
1357,1
1358,1
1359,2
1360,10
1361,5
1362,5
1363,8
1364,5
1365,5
1366,4
1367,1
1368,0
1369,0
1370,7
1371,1
1372,6
1373,2
1374,0
1375,0
1376,7
1377,2
1378,4
1379,5
1380,6
1381,4
1382,3
1383,4
1384,5
1385,1
1386,6
1387,4
1388,8
1389,8
1390,10
1391,2
1392,0
1393,0
1394,5
1395,0
1396,0
1397,5
1398,4
1399,5
1400,7
1401,10
1402,2
1403,7
1404,9
1405,4
1406,7
1407,8
1408,9
1409,4
1410,10
1411,9
1412,3
1413,2
1414,10
1415,5
1416,4
1417,3
1418,8
1419,1
1420,7
1421,10
1422,1
1423,0
1424,4
1425,7
1426,5
1427,5
1428,1
1429,3
1430,6
1431,9
1432,2
1433,6
1434,3
1435,7
1436,0
1437,4
1438,10
1439,6
1440,3
1441,7
1442,1
1443,8
1444,1
1445,10
1446,1
1447,0
1448,10
1449,4
1450,6
1451,7
1452,1
1453,4
1454,0
1455,7
1456,2
1457,6
1458,9
1459,5
1460,6
1461,2
1462,5
1463,6
1464,4
1465,3
1466,0
1467,5
1468,6
1469,2
1470,4
1471,4
1472,6
1473,8
1474,3
1475,10
1476,1
1477,8
1478,10
1479,8
1480,0
1481,1
1482,6
1483,2
1484,8
1485,10
1486,1
1487,1
1488,8
1489,10
1490,8
1491,4
1492,7
1493,8
1494,3
1495,5
1496,7
1497,5
1498,8
1499,10
1500,3
1501,10
1502,8
1503,8
1504,10
1505,1
1506,6
1507,6
1508,1
1509,0
1510,0
1511,0
1512,8
1513,4
1514,2
1515,0
1516,2
1517,2
1518,7
1519,6
1520,9
1521,7
1522,3
1523,1
1524,4
1525,10
1526,4
1527,2
1528,8
1529,2
1530,10
1531,8
1532,7
1533,8
1534,7
1535,9
1536,5
1537,4
1538,6
1539,3
1540,1
1541,6
1542,6
1543,4
1544,6
1545,8
1546,1
1547,7
1548,9
1549,7
1550,3
1551,0
1552,1
1553,9
1554,10
1555,7
1556,1
1557,0
1558,3
1559,2
1560,3
1561,3
1562,9
1563,5
1564,3
1565,3
1566,2
1567,6
1568,9
1569,3
1570,9
1571,7
1572,0
1573,0
1574,5
1575,7
1576,0
1577,1
1578,0
1579,6
1580,4
1581,0
1582,2
1583,7
1584,8
1585,3
1586,5
1587,0
1588,10
1589,8
1590,4
1591,2
1592,8
1593,8
1594,4
1595,6
1596,5
1597,1
1598,1
1599,8
1600,9
1601,4
1602,10
1603,4
1604,1
1605,1
1606,0
1607,8
1608,3
1609,10
1610,1
1611,4
1612,7
1613,8
1614,1
1615,0
1616,8
1617,2
1618,2
1619,5
1620,4
1621,1
1622,7
1623,7
1624,8
1625,2
1626,3
1627,1
1628,5
1629,3
1630,5
1631,0
1632,0
1633,6
1634,3
1635,6
1636,5
1637,4
1638,0
1639,1
1640,9
1641,1
1642,10
1643,9
1644,9
1645,10
1646,7
1647,8
1648,7
1649,2
1650,0
1651,8
1652,4
1653,7
1654,9
1655,8
1656,8
1657,10
1658,10
1659,10
1660,8
1661,0
1662,3
1663,5
1664,1
1665,5
1666,0
1667,8
1668,8
1669,4
1670,9
1671,5
1672,3
1673,5
1674,6
1675,6
1676,9
1677,7
1678,2
1679,8
1680,1
1681,2
1682,9
1683,1
1684,2
1685,2
1686,8
1687,9
1688,7
1689,3
1690,4
1691,7
1692,0
1693,3
1694,5
1695,4
1696,7
1697,3
1698,3
1699,6
1700,9
1701,6
1702,2
1703,10
1704,8
1705,10
1706,1
1707,0
1708,3
1709,0
1710,4
1711,8
1712,2
1713,3
1714,0
1715,1
1716,4
1717,0
1718,5
1719,9
1720,1
1721,10
1722,0
1723,5
1724,7
1725,8
1726,6
1727,4
1728,7
1729,2
1730,8
1731,6
1732,10
1733,10
1734,9
1735,1
1736,7
1737,5
1738,2
1739,9
1740,5
1741,1
1742,7
1743,9
1744,2
1745,8
1746,4
1747,2
1748,4
1749,7
1750,2
1751,8
1752,9
1753,2
1754,10
1755,3
1756,1
1757,7
1758,6
1759,8
1760,2
1761,4
1762,6
1763,4
1764,9
1765,6
1766,8
1767,9
1768,3
1769,9
1770,2
1771,0
1772,6
1773,1
1774,5
1775,4
1776,1
1777,0
1778,9
1779,4
1780,2
1781,10
1782,7
1783,3
1784,1
1785,0
1786,8
1787,6
1788,3
1789,10
1790,10
1791,2
1792,0
1793,9
1794,2
1795,9
1796,5
1797,8
1798,5
1799,9
1800,5
1801,1
1802,2
1803,7
1804,3
1805,9
1806,6
1807,0
1808,2
1809,10
1810,1
1811,10
1812,5
1813,6
1814,9
1815,10
1816,6
1817,9
1818,10
1819,1
1820,0
1821,0
1822,5
1823,0
1824,9
1825,10
1826,8
1827,5
1828,8
1829,6
1830,7
1831,3
1832,7
1833,10
1834,5
1835,5
1836,10
1837,8
1838,0
1839,9
1840,1
1841,1
1842,10
1843,3
1844,10
1845,7
1846,2
1847,0
1848,2
1849,2
1850,9
1851,8
1852,6
1853,2
1854,8
1855,10
1856,6
1857,7
1858,5
1859,4
1860,10
1861,5
1862,7
1863,0
1864,5
1865,1
1866,5
1867,6
1868,0
1869,3
1870,6
1871,1
1872,3
1873,4
1874,5
1875,5
1876,0
1877,6
1878,3
1879,0
1880,3
1881,6
1882,0
1883,8
1884,8
1885,1
1886,4
1887,9
1888,2
1889,9
1890,1
1891,10
1892,8
1893,8
1894,1
1895,7
1896,8
1897,7
1898,1
1899,10
1900,7
1901,0
1902,1
1903,7
1904,7
1905,7
1906,1
1907,0
1908,1
1909,5
1910,5
1911,0
1912,0
1913,8
1914,8
1915,6
1916,7
1917,10
1918,2
1919,4
1920,1
1921,9
1922,6
1923,7
1924,9
1925,5
1926,8
1927,5
1928,7
1929,10
1930,4
1931,4
1932,10
1933,6
1934,3
1935,1
1936,4
1937,8
1938,10
1939,1
1940,0
1941,0
1942,4
1943,3
1944,0
1945,10
1946,1
1947,4
1948,10
1949,6
1950,1
1951,8
1952,10
1953,2
1954,10
1955,6
1956,8
1957,2
1958,8
1959,5
1960,9
1961,9
1962,0
1963,4
1964,3
1965,6
1966,6
1967,9
1968,10
1969,0
1970,1
1971,2
1972,2
1973,0
1974,0
1975,4
1976,8
1977,6
1978,4
1979,8
1980,4
1981,8
1982,7
1983,6
1984,8
1985,10
1986,2
1987,3
1988,3
1989,7
1990,5
1991,1
1992,5
1993,4
1994,1
1995,4
1996,5
1997,0
1998,3
1999,8
2000,2
2001,2
2002,3
2003,9
2004,3
2005,3
2006,4
2007,1
2008,9
2009,4
2010,10
2011,8
2012,1
2013,4
2014,0
2015,0
2016,5
2017,0
2018,6
2019,3
2020,10
2021,5
2022,7
2023,1
2024,4
2025,7
2026,5
2027,4
2028,3
2029,7
2030,1
2031,7
2032,7
2033,8
2034,2
2035,4
2036,3
2037,3
2038,10
2039,4
2040,5
2041,8
2042,8
2043,10
2044,5
2045,9
2046,8
2047,3
2048,9
2049,8
2050,3
2051,6
2052,8
2053,7
2054,7
2055,0
2056,6
2057,10
2058,9
2059,2
2060,4
2061,1
2062,10
2063,4
2064,10
2065,5
2066,7
2067,1
2068,7
2069,1
2070,2
2071,1
2072,0
2073,8
2074,8
2075,7
2076,9
2077,5
2078,8
2079,2
2080,0
2081,2
2082,9
2083,4
2084,9
2085,6
2086,6
2087,1
2088,2
2089,8
2090,1
2091,4
2092,9
2093,7
2094,3
2095,5
2096,6
2097,5
2098,2
2099,4
2100,7
2101,6
2102,2
2103,1
2104,10
2105,10
2106,2
2107,4
2108,6
2109,0
2110,4
2111,2
2112,4
2113,9
2114,7
2115,6
2116,8
2117,7
2118,1
2119,10
2120,1
2121,10
2122,5
2123,4
2124,4
2125,10
2126,6
2127,6
2128,7
2129,7
2130,0
2131,10
2132,0
2133,4
2134,9
2135,1
2136,10
2137,8
2138,5
2139,0
2140,1
2141,4
2142,2
2143,5
2144,4
2145,10
2146,4
2147,1
2148,0
2149,2
2150,7
2151,9
2152,3
2153,4
2154,0
2155,7
2156,8
2157,10
2158,7
2159,1
2160,2
2161,9
2162,6
2163,9
2164,10
2165,10
2166,1
2167,2
2168,10
2169,8
2170,4
2171,8
2172,7
2173,3
2174,4
2175,10
2176,0
2177,7
2178,7
2179,8
2180,6
2181,10
2182,0
2183,9
2184,7
2185,4
2186,7
2187,6
2188,4
2189,3
2190,10
2191,8
2192,1
2193,10
2194,1
2195,3
2196,3
2197,3
2198,9
2199,0
2200,10
2201,6
2202,8
2203,10
2204,7
2205,8
2206,0
2207,7
2208,1
2209,1
2210,2
2211,7
2212,9
2213,8
2214,10
2215,8
2216,6
2217,9
2218,9
2219,9
2220,1
2221,10
2222,4
2223,6
2224,10
2225,5
2226,7
2227,6
2228,4
2229,0
2230,10
2231,2
2232,1
2233,3
2234,6
2235,1
2236,2
2237,0
2238,2
2239,8
2240,7
2241,1
2242,6
2243,5
2244,3
2245,2
2246,8
2247,8
2248,9
2249,4
2250,8
2251,1
2252,3
2253,10
2254,1
2255,8
2256,8
2257,7
2258,0
2259,0
2260,1
2261,2
2262,3
2263,2
2264,4
2265,4
2266,3
2267,8
2268,4
2269,9
2270,10
2271,10
2272,4
2273,8
2274,7
2275,3
2276,3
2277,7
2278,0
2279,6
2280,2
2281,8
2282,8
2283,4
2284,0
2285,1
2286,7
2287,2
2288,10
2289,6
2290,10
2291,6
2292,3
2293,4
2294,5
2295,6
2296,3
2297,1
2298,1
2299,2
2300,4
2301,5
2302,1
2303,2
2304,1
2305,2
2306,7
2307,7
2308,9
2309,8
2310,4
2311,2
2312,4
2313,4
2314,6
2315,6
2316,10
2317,0
2318,3
2319,0
2320,8
2321,8
2322,2
2323,7
2324,0
2325,2
2326,10
2327,7
2328,1
2329,7
2330,3
2331,9
2332,0
2333,1
2334,9
2335,5
2336,5
2337,4
2338,9
2339,7
2340,10
2341,8
2342,8
2343,3
2344,6
2345,0
2346,9
2347,5
2348,9
2349,0
2350,2
2351,7
2352,10
2353,2
2354,10
2355,9
2356,7
2357,8
2358,6
2359,4
2360,1
2361,10
2362,5
2363,10
2364,2
2365,9
2366,10
2367,7
2368,7
2369,5
2370,9
2371,7
2372,3
2373,9
2374,2
2375,3
2376,2
2377,2
2378,4
2379,2
2380,9
2381,10
2382,0
2383,6
2384,5
2385,2
2386,9
2387,10
2388,9
2389,0
2390,9
2391,0
2392,10
2393,0
2394,0
2395,8
2396,6
2397,3
2398,10
2399,6
2400,6
2401,3
2402,7
2403,5
2404,10
2405,7
2406,4
2407,3
2408,1
2409,0
2410,10
2411,1
2412,2
2413,4
2414,6
2415,8
2416,9
2417,9
2418,10
2419,4
2420,10
2421,5
2422,4
2423,9
2424,7
2425,7
2426,5
2427,10
2428,0
2429,3
2430,7
2431,4
2432,8
2433,0
2434,1
2435,3
2436,9
2437,8
2438,8
2439,9
2440,7
2441,1
2442,9
2443,7
2444,0
2445,8
2446,1
2447,3
2448,0
2449,2
2450,4
2451,1
2452,0
2453,3
2454,2
2455,0
2456,8
2457,5
2458,7
2459,0
2460,7
2461,8
2462,4
2463,1
2464,10
2465,4
2466,4
2467,5
2468,5
2469,9
2470,4
2471,8
2472,5
2473,8
2474,5
2475,7
2476,6
2477,1
2478,4
2479,9
2480,3
2481,0
2482,10
2483,2
2484,3
2485,10
2486,8
2487,9
2488,1
2489,2
2490,0
2491,8
2492,0
2493,6
2494,10
2495,3
2496,6
2497,6
2498,10
2499,8
2500,2
2501,2
2502,1
2503,7
2504,8
2505,9
2506,2
2507,9
2508,7
2509,1
2510,6
2511,1
2512,4
2513,8
2514,10
2515,8
2516,2
2517,9
2518,1
2519,1
2520,7
2521,2
2522,0
2523,4
2524,0
2525,4
2526,3
2527,2
2528,0
2529,2
2530,1
2531,6
2532,6
2533,2
2534,0
2535,0
2536,8
2537,4
2538,8
2539,2
2540,5
2541,3
2542,2
2543,9
2544,0
2545,7
2546,5
2547,10
2548,8
2549,6
2550,7
2551,7
2552,0
2553,7
2554,0
2555,8
2556,8
2557,8
2558,1
2559,4
2560,6
2561,4
2562,5
2563,7
2564,2
2565,4
2566,0
2567,8
2568,2
2569,8
2570,6
2571,1
2572,8
2573,2
2574,3
2575,9
2576,8
2577,2
2578,8
2579,4
2580,5
2581,5
2582,9
2583,2
2584,9
2585,6
2586,6
2587,3
2588,10
2589,9
2590,6
2591,10
2592,0
2593,5
2594,5
2595,1
2596,1
2597,0
2598,9
2599,1
2600,6
2601,5
2602,0
2603,2
2604,4
2605,5
2606,5
2607,6
2608,3
2609,8
2610,3
2611,7
2612,1
2613,7
2614,1
2615,9
2616,3
2617,10
2618,2
2619,4
2620,0
2621,2
2622,0
2623,0
2624,5
2625,10
2626,1
2627,2
2628,4
2629,10
2630,0
2631,5
2632,8
2633,2
2634,6
2635,6
2636,0
2637,2
2638,5
2639,2
2640,2
2641,1
2642,0
2643,3
2644,7
2645,4
2646,0
2647,3
2648,10
2649,6
2650,3
2651,9
2652,1
2653,6
2654,1
2655,4
2656,0
2657,7
2658,9
2659,3
2660,10
2661,0
2662,9
2663,1
2664,0
2665,1
2666,5
2667,6
2668,3
2669,7
2670,1
2671,2
2672,4
2673,4
2674,4
2675,8
2676,2
2677,5
2678,4
2679,8
2680,7
2681,1
2682,7
2683,5
2684,1
2685,9
2686,7
2687,9
2688,4
2689,1
2690,5
2691,1
2692,8
2693,9
2694,0
2695,7
2696,9
2697,9
2698,1
2699,2
2700,6
2701,0
2702,4
2703,4
2704,3
2705,7
2706,8
2707,4
2708,3
2709,0
2710,1
2711,3
2712,1
2713,6
2714,6
2715,9
2716,0
2717,5
2718,1
2719,0
2720,7
2721,9
2722,10
2723,7
2724,3
2725,2
2726,4
2727,2
2728,4
2729,2
2730,8
2731,6
2732,9
2733,5
2734,9
2735,7
2736,4
2737,5
2738,6
2739,9
2740,3
2741,5
2742,4
2743,0
2744,6
2745,5
2746,6
2747,2
2748,3
2749,9
2750,0
2751,0
2752,8
2753,7
2754,10
2755,10
2756,7
2757,5
2758,1
2759,0
2760,2
2761,2
2762,5
2763,6
2764,1
2765,4
2766,9
2767,10
2768,8
2769,10
2770,10
2771,10
2772,10
2773,7
2774,10
2775,9
2776,9
2777,2
2778,9
2779,8
2780,3
2781,6
2782,4
2783,0
2784,1
2785,8
2786,3
2787,5
2788,3
2789,6
2790,9
2791,6
2792,0
2793,9
2794,7
2795,5
2796,7
2797,8
2798,0
2799,6
2800,6
2801,5
2802,8
2803,0
2804,9
2805,8
2806,4
2807,4
2808,7
2809,2
2810,5
2811,3
2812,5
2813,4
2814,2
2815,8
2816,5
2817,3
2818,6
2819,7
2820,7
2821,9
2822,1
2823,0
2824,1
2825,6
2826,10
2827,2
2828,7
2829,10
2830,5
2831,1
2832,2
2833,8
2834,8
2835,2
2836,3
2837,9
2838,1
2839,8
2840,6
2841,4
2842,8
2843,2
2844,4
2845,8
2846,3
2847,10
2848,7
2849,4
2850,2
2851,1
2852,6
2853,1
2854,4
2855,4
2856,6
2857,5
2858,4
2859,1
2860,7
2861,4
2862,9
2863,7
2864,3
2865,4
2866,8
2867,0
2868,1
2869,10
2870,6
2871,2
2872,10
2873,8
2874,2
2875,5
2876,8
2877,3
2878,7
2879,4
2880,7
2881,1
2882,7
2883,2
2884,8
2885,5
2886,0
2887,5
2888,4
2889,1
2890,2
2891,2
2892,2
2893,9
2894,7
2895,4
2896,9
2897,2
2898,2
2899,3
2900,0
2901,6
2902,5
2903,5
2904,4
2905,6
2906,10
2907,7
2908,10
2909,7
2910,4
2911,5
2912,7
2913,1
2914,10
2915,3
2916,1
2917,6
2918,8
2919,3
2920,8
2921,0
2922,5
2923,7
2924,0
2925,6
2926,5
2927,10
2928,3
2929,10
2930,9
2931,1
2932,4
2933,9
2934,10
2935,2
2936,1
2937,9
2938,1
2939,0
2940,4
2941,5
2942,9
2943,8
2944,9
2945,1
2946,9
2947,2
2948,5
2949,9
2950,6
2951,3
2952,9
2953,10
2954,8
2955,5
2956,6
2957,6
2958,7
2959,1
2960,1
2961,1
2962,10
2963,8
2964,2
2965,0
2966,5
2967,0
2968,6
2969,0
2970,1
2971,0
2972,1
2973,2
2974,10
2975,5
2976,10
2977,1
2978,3
2979,4
2980,7
2981,8
2982,9
2983,9
2984,3
2985,4
2986,10
2987,2
2988,8
2989,0
2990,2
2991,7
2992,5
2993,10
2994,3
2995,0
2996,4
