Id,Predicted
170,0.15806
171,0.0396171
172,0.0177747
173,0.0167112
174,0.0810404
175,0.0150805
176,0.170036
177,0.0133992
178,0.32288
179,0.0134049
180,0.0241179
181,0.0398299
182,0.0266601
183,0.00861437
184,0.275654
185,0.0554039
186,0.0124627
187,0.0190928
188,0.274635
189,0.0113803
190,0.0775228
191,0.0114385
192,0.0632056
193,0.0208841
194,0.0124795
195,0.252693
196,0.0156594
197,0.0135427
198,0.00990912
199,0.0243667
200,0.0143532
201,0.159327
202,0.0205778
203,0.0673391
204,0.0534022
205,0.0801413
206,0.00712737
207,0.0444387
208,0.00805299
209,0.9511
210,0.0774809
211,0.0144795
212,0.0214218
213,0.00887931
214,0.0790517
215,0.166071
216,0.716468
217,0.0129487
218,0.0211531
219,0.0151569
220,0.0218994
221,0.0179825
222,0.0126587
223,0.0649956
224,0.0876266
225,0.0141881
226,0.54215
227,0.0256058
228,0.191008
229,0.00924274
230,0.0109489
231,0.0190758
232,0.0205937
233,0.0247741
234,0.0467333
235,0.0180269
236,0.0164508
237,0.0637037
238,0.0169415
239,0.0890147
240,0.0159862
241,0.329808
242,0.044033
243,0.0537116
244,0.14675
245,0.0126976
246,0.00935744
247,0.0681902
248,0.0347987
249,0.0118292
250,0.0195189
251,0.0126586
252,0.0238795
253,0.0122732
254,0.0101794
255,0.0144236
256,0.0525396
257,0.056381
258,0.0219063
259,0.017434
260,0.0264173
261,0.0150717
262,0.0153726
263,0.0228823
264,0.0273313
265,0.0077367
266,0.0189198
267,0.0144408
268,0.280033
269,0.0637417
270,0.00886385
271,0.0993307
272,0.0136434
273,0.0143151
274,0.0411483
275,0.0213953
276,0.0570003
277,0.0180426
278,0.00836926
279,0.157797
280,0.0202606
281,0.0165937
282,0.0111549
283,0.0108427
284,0.0114753
285,0.00867395
286,0.0195168
287,0.0432305
288,0.013304
289,0.0580611
290,0.0219384
291,0.0421868
292,0.0173921
293,0.237612
294,0.181111
295,0.0130097
296,0.00814149
297,0.0222449
298,0.0106475
299,0.0135353
300,0.0228325
301,0.0372218
302,0.0136007
303,0.00906196
304,0.139363
305,0.0174252
306,0.0409993
307,0.018381
308,0.00724877
309,0.0272092
310,0.0217755
311,0.0278689
312,0.0108851
313,0.0195826
314,0.0736911
315,0.0121309
316,0.050241
317,0.00998658
318,0.025404
319,0.0199617
320,0.0141958
321,0.0264939
322,0.015957
323,0.148774
324,0.0111935
325,0.0114515
326,0.0121527
327,0.0206817
328,0.0870566
329,0.150557
330,0.0118028
331,0.0501895
332,0.0195716
333,0.0809556
334,0.0527043
335,0.202498
336,0.273172
337,0.218594
338,0.00845375
339,0.031013
340,0.0105474
341,0.0144545
342,0.0212241
343,0.0204129
344,0.00989879
345,0.0949349
346,0.0464633
347,0.0139546
348,0.0114569
349,0.0493742
350,0.0658578
351,0.0147326
352,0.0161772
353,0.0134747
354,0.0297835
355,0.219149
356,0.0310484
357,0.152429
358,0.019833
359,0.214355
360,0.0597096
361,0.275059
362,0.0148382
363,0.00789603
364,0.0083273
365,0.0836567
366,0.00938498
367,0.006705
368,0.00837174
369,0.0199936
370,0.00773422
371,0.0197565
372,0.0154553
373,0.0149841
374,0.017258
375,0.0144824
376,0.018799
377,0.0182845
378,0.0172371
379,0.0119789
380,0.0204114
381,0.0142838
382,0.0108362
383,0.00773383
384,0.252799
385,0.0304866
386,0.0107125
387,0.0631698
388,0.0248578
389,0.0110243
390,0.0229218
391,0.0114057
392,0.0278732
393,0.0162669
394,0.0108833
395,0.0182011
396,0.0794761
397,0.00721891
398,0.0110783
399,0.154105
400,0.0108295
401,0.0133711
402,0.0776113
403,0.014225
404,0.0238451
405,0.108976
406,0.04539
407,0.016183
408,0.00777675
409,0.115998
410,0.0197679
411,0.0964524
412,0.20846
413,0.0774627
414,0.143792
415,0.233147
416,0.0233239
417,0.0155363
418,0.0122139
419,0.14084
420,0.0219556
421,0.234066
422,0.0169198
423,0.0317594
424,0.00995414
425,0.0172083
426,0.0235038
427,0.0788029
428,0.00691276
429,0.0122174
430,0.0100688
431,0.0161608
432,0.0279559
433,0.0770828
434,0.061485
435,0.0791319
436,0.261695
437,0.0112309
438,0.159325
439,0.1764
440,0.0215416
441,0.0157914
442,0.157083
443,0.0773576
444,0.0264423
445,0.0166538
446,0.0182388
447,0.141058
448,0.0165932
449,0.0117665
450,0.145437
451,0.0131028
452,0.0109046
453,0.058581
454,0.00998443
455,0.0599793
456,0.0691116
457,0.0107084
458,0.0651607
459,0.0194996
460,0.0797227
461,0.0464755
462,0.0129283
463,0.0151312
464,0.067021
465,0.0515435
466,0.0511055
467,0.0107647
468,0.0128539
469,0.142882
470,0.0144155
471,0.0141785
472,0.644894
473,0.061806
474,0.386032
475,0.757512
476,0.0186114
477,0.047958
478,0.00612196
479,0.0110593
480,0.0130216
481,0.115073
482,0.0202486
483,0.629777
484,0.0520305
485,0.0515768
486,0.0131113
487,0.00833005
488,0.0560247
489,0.0151012
490,0.0116318
491,0.285775
492,0.016594
493,0.0149133
494,0.0188264
495,0.0160314
496,0.0693342
497,0.0149504
498,0.0185485
499,0.740086
500,0.0134161
501,0.0586281
502,0.0509233
503,0.0521063
504,0.0222389
505,0.0136001
506,0.054332
507,0.0183637
508,0.018808
509,0.016616
510,0.0133873
511,0.0729548
512,0.0133237
513,0.0132577
514,0.0133461
515,0.0159826
516,0.08323
517,0.698833
518,0.00982005
519,0.0148423
520,0.350964
521,0.01312
522,0.0784445
523,0.0838234
524,0.0163522
525,0.0165846
526,0.0190218
527,0.0302366
528,0.0886351
529,0.0160053
530,0.0716612
531,0.213285
532,0.166783
533,0.0170019
534,0.0379573
535,0.0441949
536,0.0140922
537,0.147996
538,0.00932264
539,0.0127036
540,0.105592
541,0.0256059
542,0.0163294
543,0.152419
544,0.0209841
545,0.0609193
546,0.0585278
547,0.00967057
548,0.0117757
549,0.0263991
550,0.0117537
551,0.141214
552,0.0178451
553,0.043159
554,0.0316767
555,0.0132439
556,0.0131456
557,0.0194847
558,0.0129644
559,0.015011
560,0.017159
561,0.0253645
562,0.0600696
563,0.230054
564,0.0246184
565,0.0577768
566,0.0187134
567,0.0540787
568,0.180033
569,0.276269
570,0.0288091
571,0.00696449
572,0.00986751
573,0.013194
574,0.0113566
575,0.148992
576,0.135864
577,0.237557
578,0.043909
579,0.30376
580,0.0139246
581,0.0206213
582,0.0174681
583,0.0242528
584,0.283489
585,0.0658986
586,0.0161434
587,0.165337
588,0.192539
589,0.0338506
590,0.0203788
591,0.011364
592,0.0157118
593,0.0111794
594,0.0172149
595,0.0220801
596,0.0533262
597,0.0392264
598,0.527266
599,0.0319605
600,0.0825261
601,0.0197656
602,0.0240645
603,0.052555
604,0.0156129
605,0.0861652
606,0.0201675
607,0.231781
608,0.0937623
609,0.0859294
610,0.0161682
611,0.0111862
612,0.0231236
613,0.070703
614,0.0293855
615,0.0705461
616,0.190572
617,0.0866466
618,0.0144465
619,0.0115696
620,0.0237514
621,0.0217611
622,0.0541263
623,0.363527
624,0.275542
625,0.0110342
626,0.273297
627,0.0111952
628,0.0187429
629,0.0184843
630,0.0181703
631,0.0444703
632,0.00809128
633,0.0322685
634,0.015919
635,0.0152269
636,0.0243328
637,0.0239536
638,0.057046
639,0.718422
640,0.0907844
641,0.0128786
642,0.0142249
643,0.955158
644,0.0228897
645,0.00972035
646,0.0427323
647,0.0160371
648,0.0646403
649,0.142738
650,0.0389058
651,0.0809821
652,0.0634401
653,0.0176941
654,0.0587984
655,0.0282079
656,0.0097989
657,0.0910816
658,0.161089
659,0.0178687
660,0.0496832
661,0.0204577
662,0.0084301
663,0.0130678
664,0.0138581
665,0.0179158
666,0.0165621
667,0.159389
668,0.0093575
669,0.00876188
670,0.0746955
671,0.0615326
672,0.159854
673,0.0260451
674,0.0204585
675,0.0118893
676,0.0139203
677,0.018957
678,0.0163589
679,0.0110156
680,0.0195927
681,0.0464832
682,0.0905769
683,0.0200578
684,0.0068885
685,0.0789129
686,0.0615904
687,0.00972932
688,0.016664
689,0.0654456
690,0.113847
691,0.0605606
692,0.150253
693,0.0627883
694,0.0639417
695,0.0183275
696,0.0626576
697,0.0136941
698,0.0119151
699,0.0155416
700,0.0114143
701,0.149942
702,0.0124379
703,0.0232158
704,0.318008
705,0.0644952
706,0.0111237
707,0.0947954
708,0.0485593
709,0.0515911
710,0.0132708
711,0.0207271
712,0.0225002
713,0.153068
714,0.0110054
715,0.0102294
716,0.0102566
717,0.0981253
718,0.0660096
719,0.0105445
720,0.0766073
721,0.0115156
722,0.0176911
723,0.272077
724,0.0644232
725,0.0585999
726,0.019444
727,0.0710651
728,0.0215733
729,0.00993814
730,0.0165662
731,0.0935384
732,0.0144362
733,0.0113076
734,0.0136593
735,0.0119772
736,0.014754
737,0.019545
738,0.0110765
739,0.012412
740,0.20344
741,0.0895875
742,0.0163418
743,0.0137567
744,0.386568
745,0.00872295
746,0.0826722
747,0.203399
748,0.0457976
749,0.16016
750,0.0135895
751,0.0235065
752,0.0639926
753,0.0131155
754,0.0786096
755,0.029858
756,0.151901
757,0.274183
758,0.022546
759,0.0192107
760,0.0454954
761,0.0165581
762,0.283116
763,0.0122854
764,0.0209461
765,0.0384455
766,0.010621
767,0.0493435
768,0.0883733
769,0.0159634
770,0.0361627
771,0.612182
772,0.0158677
773,0.0500037
774,0.0172341
775,0.0256055
776,0.0135018
777,0.0809486
778,0.0345089
779,0.248796
780,0.102189
781,0.0230075
782,0.549709
783,0.062367
784,0.0120681
785,0.0169563
786,0.0166446
787,0.0754412
788,0.0135989
789,0.00763739
790,0.39128
791,0.00808512
792,0.0612354
793,0.28532
794,0.0595405
795,0.015225
796,0.0246793
797,0.0125855
798,0.0134682
799,0.012038
800,0.0130844
801,0.0185364
802,0.0167841
803,0.0191001
804,0.0130861
805,0.0449355
806,0.785021
807,0.0129137
808,0.0261743
809,0.772824
810,0.0424143
811,0.145053
812,0.146544
813,0.0125304
814,0.0766107
815,0.152982
816,0.0126101
817,0.0130563
818,0.347729
819,0.0235852
820,0.0632516
821,0.663983
822,0.0188401
823,0.014107
824,0.252781
825,0.0238753
826,0.0613404
827,0.155277
828,0.164422
829,0.0848307
830,0.0701597
831,0.00715113
832,0.0611916
833,0.0115455
834,0.0146596
835,0.0147431
836,0.0198278
837,0.0777163
838,0.0227343
839,0.00965164
840,0.0178799
841,0.0208082
842,0.0164912
843,0.0135699
844,0.0445825
845,0.0356974
846,0.0790191
847,0.0147003
848,0.50855
849,0.0252863
850,0.0357632
851,0.0557075
852,0.0330316
853,0.52707
854,0.0200199
855,0.0728539
856,0.0126211
857,0.00835213
858,0.0203316
859,0.0176356
860,0.0225079
861,0.0115013
862,0.0132717
863,0.0232084
864,0.00946069
865,0.0124585
866,0.020062
867,0.0078964
868,0.0117281
869,0.0167096
870,0.0389041
871,0.144934
872,0.0142442
873,0.666453
874,0.0136172
875,0.366263
876,0.00978819
877,0.360462
878,0.0426584
879,0.0227959
880,0.00973241
881,0.0334157
882,0.051063
883,0.0129525
884,0.0166774
885,0.0184279
886,0.0196045
887,0.476994
888,0.0631589
889,0.00938586
890,0.0542351
891,0.0112471
892,0.0602474
893,0.0208639
894,0.0624429
895,0.0686185
896,0.00816149
897,0.0136975
898,0.0112275
899,0.0758302
900,0.0281487
901,0.0155295
902,0.011895
903,0.0204258
904,0.0139061
905,0.0493635
906,0.0966494
907,0.0087025
908,0.0620494
909,0.0141461
910,0.0232829
911,0.0995053
912,0.0146211
913,0.0456347
914,0.439375
915,0.0129329
916,0.065854
917,0.0143187
918,0.0153202
919,0.0556184
920,0.0689104
921,0.0160413
922,0.072745
923,0.00888826
924,0.0155418
925,0.0182886
926,0.0233898
927,0.0136681
928,0.00962048
929,0.00971022
930,0.179819
931,0.213401
932,0.0132379
933,0.150224
934,0.0143464
935,0.0154073
936,0.00866884
937,0.0592639
938,0.0223444
939,0.0169429
940,0.0152737
941,0.0185167
942,0.0894806
943,0.0113653
944,0.0558573
945,0.0190467
946,0.016978
947,0.0212812
948,0.0750954
949,0.015471
950,0.0590261
951,0.0379616
952,0.159127
953,0.0137294
954,0.0132776
955,0.0237227
956,0.0110104
957,0.0107887
958,0.0552598
959,0.443847
960,0.0141927
961,0.0649354
962,0.07527
963,0.142714
964,0.0810307
965,0.00844714
966,0.0211893
967,0.0477909
968,0.0237675
969,0.0291671
970,0.0669977
971,0.0647487
972,0.0121156
973,0.0256581
974,0.0137503
975,0.0125227
976,0.013353
977,0.0167293
978,0.0542471
979,0.0225043
980,0.0138355
981,0.154638
982,0.248258
983,0.0121326
984,0.085595
985,0.0607692
986,0.0290666
987,0.0110969
988,0.0193815
989,0.409238
990,0.0117416
991,0.0125583
992,0.021271
993,0.0156611
994,0.0192426
995,0.141723
996,0.0203763
997,0.0659637
998,0.0140144
999,0.0156255
1000,0.0210151
1001,0.0122235
1002,0.0148232
1003,0.0222213
1004,0.158203
1005,0.062972
1006,0.0404186
1007,0.0627819
1008,0.0367519
1009,0.0135503
1010,0.945008
1011,0.0170059
1012,0.0786607
1013,0.059218
1014,0.011386
1015,0.0240296
1016,0.00890753
1017,0.0282003
1018,0.0860868
1019,0.708754
1020,0.960893
1021,0.774584
1022,0.0164253
1023,0.0170069
1024,0.0494277
1025,0.0944099
1026,0.0101437
1027,0.0830645
1028,0.0121105
1029,0.0293911
1030,0.0115064
1031,0.0327119
1032,0.0175525
1033,0.0260971
1034,0.0150866
1035,0.0579207
1036,0.0221818
1037,0.177222
1038,0.0130642
1039,0.755728
1040,0.013035
1041,0.0169257
1042,0.233038
1043,0.0898942
1044,0.0100407
1045,0.0157772
1046,0.0414564
1047,0.0156942
1048,0.0220356
1049,0.0141475
1050,0.0183571
1051,0.0116261
1052,0.0209607
1053,0.00969873
1054,0.063722
1055,0.0118589
1056,0.0165663
1057,0.011294
1058,0.0203413
1059,0.0210936
1060,0.0100778
1061,0.0124067
1062,0.0120038
1063,0.0194632
1064,0.0162614
1065,0.0141625
1066,0.0117254
1067,0.00986035
1068,0.0620676
1069,0.0284577
1070,0.169687
1071,0.0112807
1072,0.0266802
1073,0.0297725
1074,0.0768064
1075,0.35604
1076,0.0552021
1077,0.00786016
1078,0.0562518
1079,0.159198
1080,0.0138548
1081,0.144199
1082,0.0113882
1083,0.0174793
1084,0.0222775
1085,0.020405
1086,0.0147752
1087,0.0162516
1088,0.0252722
1089,0.0174454
1090,0.269003
1091,0.0199041
1092,0.0964281
1093,0.0193499
1094,0.156507
1095,0.0160809
1096,0.0293706
1097,0.0644562
1098,0.00724682
1099,0.530978
1100,0.0463827
1101,0.0191774
1102,0.0317723
1103,0.0716021
1104,0.154315
1105,0.0263747
1106,0.0196091
1107,0.138345
1108,0.00922374
1109,0.141842
1110,0.291551
1111,0.0472467
1112,0.0234661
1113,0.0117208
1114,0.0175588
1115,0.0268982
1116,0.0103656
1117,0.0161379
1118,0.0134939
1119,0.0145391
1120,0.0790231
1121,0.060185
1122,0.0188506
1123,0.140282
1124,0.0328526
1125,0.0130672
1126,0.00767683
1127,0.00996201
1128,0.285123
1129,0.0120173
1130,0.0315223
1131,0.0107425
1132,0.0779169
1133,0.00968344
1134,0.0104574
1135,0.0146875
1136,0.21199
1137,0.00835287
1138,0.0174722
1139,0.011412
1140,0.0397781
1141,0.503924
1142,0.0809537
1143,0.0132399
1144,0.0638245
1145,0.0310236
1146,0.0398887
1147,0.0193498
1148,0.0134845
1149,0.0142793
1150,0.253107
1151,0.0128477
1152,0.015882
1153,0.0638654
1154,0.0113813
1155,0.0174995
1156,0.0952305
1157,0.0176828
1158,0.0104813
1159,0.0637756
1160,0.0158354
1161,0.0300546
1162,0.284805
1163,0.148348
1164,0.00756493
1165,0.0123218
1166,0.0607399
1167,0.0612619
1168,0.0949007
1169,0.0156365
1170,0.0128767
1171,0.0142916
1172,0.00613915
1173,0.0168191
1174,0.0226377
1175,0.0227116
1176,0.264508
1177,0.0459048
1178,0.131046
1179,0.0587526
1180,0.0219422
1181,0.0108899
1182,0.0105115
1183,0.0137541
1184,0.0170883
1185,0.0162776
1186,0.0980339
1187,0.0848749
1188,0.0593818
1189,0.0132476
1190,0.0125636
1191,0.0866946
1192,0.0130114
1193,0.0330074
1194,0.0730108
1195,0.227609
1196,0.0571877
1197,0.0721808
1198,0.0132835
1199,0.0550843
1200,0.355855
1201,0.0132406
1202,0.0840077
1203,0.0192726
1204,0.0184036
1205,0.0190836
1206,0.040862
1207,0.0199943
1208,0.0147899
1209,0.142331
1210,0.940472
1211,0.00944733
1212,0.0251864
1213,0.0772744
1214,0.017082
1215,0.00985189
1216,0.0164795
1217,0.0996955
1218,0.11174
1219,0.509662
1220,0.262332
1221,0.0166619
1222,0.0340933
1223,0.0136724
1224,0.0896082
1225,0.011958
1226,0.190658
1227,0.0189489
1228,0.0122706
1229,0.086497
1230,0.1017
1231,0.255702
1232,0.128826
1233,0.0205581
1234,0.26487
1235,0.0685002
1236,0.0160656
1237,0.286272
1238,0.0706809
1239,0.0219318
1240,0.0279194
1241,0.0533931
1242,0.02029
1243,0.305986
1244,0.0199358
1245,0.083417
1246,0.0448843
1247,0.00759825
1248,0.0305021
1249,0.0146562
1250,0.0504924
1251,0.0174361
1252,0.0168693
1253,0.0588452
1254,0.0950441
1255,0.36155
1256,0.0143002
1257,0.014428
1258,0.13811
1259,0.0270219
1260,0.00853739
1261,0.0108117
1262,0.0155066
1263,0.0235106
1264,0.0187254
1265,0.0155313
1266,0.027245
1267,0.00755618
1268,0.0175594
1269,0.0180942
1270,0.0295604
1271,0.0209354
1272,0.0223612
1273,0.170628
1274,0.00831886
1275,0.0128068
1276,0.0074096
1277,0.00984088
1278,0.0163102
1279,0.0628045
1280,0.0218526
1281,0.0178705
1282,0.0151252
1283,0.0204912
1284,0.0143866
1285,0.0304815
1286,0.0492064
1287,0.0161233
1288,0.176126
1289,0.0101626
1290,0.0512185
1291,0.02086
1292,0.0371223
1293,0.275591
1294,0.162096
1295,0.0133751
1296,0.0813746
1297,0.362915
1298,0.0143399
1299,0.0150256
1300,0.0173425
1301,0.155514
1302,0.0206134
1303,0.0563848
1304,0.0683807
1305,0.0134537
1306,0.0142158
1307,0.0217794
1308,0.0226378
1309,0.154554
1310,0.149905
1311,0.087738
1312,0.0115998
1313,0.014992
1314,0.0128862
1315,0.273763
1316,0.0198847
1317,0.0832322
1318,0.0545729
1319,0.0257109
1320,0.00589905
1321,0.0189757
1322,0.0237682
1323,0.0224177
1324,0.154289
1325,0.064511
1326,0.012976
1327,0.0245507
1328,0.165886
1329,0.072051
1330,0.0756333
1331,0.177292
1332,0.0159765
1333,0.0301976
1334,0.0488209
1335,0.0212901
1336,0.0592903
1337,0.060483
1338,0.0838397
1339,0.010306
1340,0.023089
1341,0.0170371
1342,0.0476183
1343,0.152861
1344,0.294637
1345,0.0158471
1346,0.0339729
1347,0.0888705
1348,0.0174786
1349,0.0446388
1350,0.0431129
1351,0.0111094
1352,0.0421079
1353,0.359482
1354,0.0486111
1355,0.011085
1356,0.0579506
1357,0.0218096
1358,0.0168115
1359,0.0445798
1360,0.0647744
1361,0.0356469
1362,0.0290531
1363,0.0611451
1364,0.0218343
1365,0.0136849
1366,0.261628
1367,0.0172578
1368,0.168812
1369,0.00973693
1370,0.0261977
1371,0.0746112
1372,0.00672468
1373,0.00716054
1374,0.00694752
1375,0.0272735
1376,0.0232717
1377,0.0216695
1378,0.0105901
1379,0.0111665
1380,0.207134
1381,0.0132989
1382,0.0204979
1383,0.284269
1384,0.0578558
1385,0.0186376
1386,0.0613375
1387,0.0662382
1388,0.189907
1389,0.0401108
1390,0.0148552
1391,0.0211374
1392,0.0112225
1393,0.0428106
1394,0.09883
1395,0.0712487
1396,0.0683933
1397,0.0137211
1398,0.0126913
1399,0.0276818
1400,0.0217302
1401,0.0121341
1402,0.0159535
1403,0.0204354
1404,0.0143183
1405,0.0244771
1406,0.0147909
1407,0.014198
1408,0.0403318
1409,0.063481
1410,0.0720441
1411,0.00621476
1412,0.0380909
1413,0.511856
1414,0.0637852
1415,0.0131933
1416,0.0127337
1417,0.0109757
1418,0.0355478
1419,0.0638453
1420,0.0183905
1421,0.0130143
1422,0.0136495
1423,0.00905647
1424,0.0298141
1425,0.0140359
1426,0.056312
1427,0.0190543
1428,0.137857
1429,0.014282
1430,0.0476714
1431,0.0215382
1432,0.0282093
1433,0.0137504
1434,0.0476302
1435,0.00877452
1436,0.00817281
1437,0.00998013
1438,0.0258952
1439,0.0230154
1440,0.0127159
1441,0.0209871
1442,0.320789
1443,0.46244
1444,0.0129759
1445,0.0104461
1446,0.0235353
1447,0.152474
1448,0.010906
1449,0.0655718
1450,0.0394495
1451,0.0244598
1452,0.082581
1453,0.0169601
1454,0.15568
1455,0.182082
1456,0.15823
1457,0.0822539
1458,0.0166373
1459,0.0121956
1460,0.0155549
1461,0.0152975
1462,0.0146177
1463,0.0168016
1464,0.149607
1465,0.207865
1466,0.0140188
1467,0.0156749
1468,0.0536026
1469,0.0132916
1470,0.0226337
1471,0.092125
1472,0.0284319
1473,0.013944
1474,0.00800076
1475,0.144246
1476,0.0162616
1477,0.282607
1478,0.0431664
1479,0.0134238
1480,0.0229499
1481,0.0373705
1482,0.072323
1483,0.100455
1484,0.0843585
1485,0.0801001
1486,0.0114526
1487,0.00595518
1488,0.0110824
1489,0.078662
1490,0.00879891
1491,0.0172037
1492,0.0350128
1493,0.0085011
1494,0.141827
1495,0.0387111
1496,0.0253723
1497,0.0178293
1498,0.0148077
1499,0.0096921
1500,0.01387
1501,0.0296101
1502,0.162276
1503,0.0137441
1504,0.0110122
1505,0.0683969
1506,0.0737961
1507,0.0146953
1508,0.0907752
1509,0.0128099
1510,0.0468339
1511,0.253612
1512,0.0483849
1513,0.0892913
1514,0.0395217
1515,0.403748
1516,0.0144569
1517,0.0551524
1518,0.012525
1519,0.0208471
1520,0.0165587
1521,0.281808
1522,0.0511807
1523,0.0485081
1524,0.0503165
1525,0.0132696
1526,0.0118609
1527,0.0140187
1528,0.0603905
1529,0.0168768
1530,0.0176745
1531,0.0203567
1532,0.00824716
1533,0.0593016
1534,0.0677294
1535,0.578883
1536,0.0750938
1537,0.0116791
1538,0.222423
1539,0.273096
1540,0.0130893
1541,0.0181151
1542,0.0669954
1543,0.0976852
1544,0.284288
1545,0.0564634
1546,0.0193993
1547,0.208468
1548,0.14715
1549,0.0113616
1550,0.0207743
1551,0.277774
1552,0.194663
1553,0.0519961
1554,0.0143891
1555,0.058271
1556,0.00974281
1557,0.08749
1558,0.0252428
1559,0.0195931
1560,0.0166323
1561,0.148567
1562,0.0583444
1563,0.0127088
1564,0.0257697
1565,0.0444813
1566,0.0196812
1567,0.156126
1568,0.0669965
1569,0.00881733
1570,0.446279
1571,0.0436201
1572,0.276273
1573,0.0253019
1574,0.0187047
1575,0.539323
1576,0.0708875
1577,0.0130149
1578,0.0236759
1579,0.0752183
1580,0.0137785
1581,0.0736769
1582,0.0138448
1583,0.0119033
1584,0.358657
1585,0.0871138
1586,0.0161479
1587,0.0165722
1588,0.0159875
1589,0.0485125
1590,0.538018
1591,0.0378584
1592,0.0143055
1593,0.0206004
1594,0.0866708
1595,0.0113552
1596,0.0283124
1597,0.0188181
1598,0.0121006
1599,0.0577008
1600,0.0198834
1601,0.0673602
1602,0.0214315
1603,0.0126997
1604,0.0181105
1605,0.0723557
1606,0.0094171
1607,0.0189286
1608,0.0569904
1609,0.112041
1610,0.0191203
1611,0.0127704
1612,0.0466791
1613,0.0244849
1614,0.0515436
1615,0.0152111
1616,0.249209
1617,0.0155384
1618,0.0128103
1619,0.0101343
1620,0.0103561
1621,0.0133063
1622,0.0206228
1623,0.0401059
1624,0.0863316
1625,0.243523
1626,0.150419
1627,0.0842681
1628,0.013516
1629,0.0555868
1630,0.0160813
1631,0.0858663
1632,0.0186215
1633,0.0105241
1634,0.0334081
1635,0.0138039
1636,0.0130343
1637,0.0104003
1638,0.0110229
1639,0.0431682
1640,0.145923
1641,0.0172592
1642,0.0180248
1643,0.0122802
1644,0.139891
1645,0.0238481
1646,0.144074
1647,0.0130666
1648,0.0400629
1649,0.0533211
1650,0.0178366
1651,0.01384
1652,0.0239158
1653,0.0322182
1654,0.00743687
1655,0.0191664
1656,0.0559972
1657,0.209246
1658,0.205226
1659,0.0531981
1660,0.0322349
1661,0.0326096
1662,0.021523
1663,0.0117345
1664,0.0187845
1665,0.0140866
1666,0.0166383
1667,0.0634306
1668,0.0731331
1669,0.0126333
1670,0.173972
1671,0.0779003
1672,0.0141179
1673,0.0147938
1674,0.0125636
1675,0.061131
1676,0.150969
1677,0.0278105
1678,0.380185
1679,0.0128425
1680,0.0115313
1681,0.140976
1682,0.0188604
1683,0.0137297
1684,0.0217769
1685,0.0358062
1686,0.0116693
1687,0.0817743
1688,0.0138936
1689,0.00891175
1690,0.0782574
1691,0.0178354
1692,0.0105137
1693,0.0382662
1694,0.0680273
1695,0.0198122
1696,0.0507668
1697,0.0821246
1698,0.0869972
1699,0.0163226
1700,0.0104811
1701,0.0139449
1702,0.0234948
1703,0.0174124
1704,0.019129
1705,0.0176465
1706,0.173037
1707,0.0878532
1708,0.0398999
