14 1 4000
1 1 1 1 0.25 1 1 1 0.125 0.125 1.0 0.0 1.0 0.0 0.0381512791
0.5 1 1 1 0.25 0.25 0.5 1 0.25 1 1.0 1.0 0.0 0.0 0.0121987947
0.5 1 1 0.25 0.25 0.25 0.5 0.25 0.125 0.5 0.0 0.0 0.0 1.0 0.2768465076
0.5 0.5 1 0.5 0.5 0.25 0.25 1 0.125 0.125 0.0 1.0 0.0 1.0 0.0233046966
0.25 0.25 1 1 0.25 1 0.25 1 0.125 0.5 0.0 0.0 0.0 0.0 0.0221988937
0.5 1 1 1 0.25 0.25 0.5 1 0.25 1 1.0 1.0 0.0 1.0 0.0114101732
0.5 0.125 1 1 0.25 0.5 0.25 1 0.25 0.25 0.0 1.0 1.0 0.0 0.021233789
1 1 1 1 0.25 1 0.25 0.25 0.5 0.25 0.0 0.0 0.0 1.0 0.0715316954
0.125 1 0.5 0.25 0.25 0.5 1 0.25 0.125 0.25 0.0 1.0 0.0 0.0 0.0155472064
1 0.25 1 0.5 0.5 0.5 0.5 0.25 0.5 0.25 0.0 0.0 1.0 0.0 0.0153625951
1 0.5 0.5 0.25 0.25 1 0.25 0.25 0.5 0.125 0.0 1.0 0.0 0.0 0.1602205656
1 0.5 1 0.5 0.25 0.25 0.5 1 0.25 0.25 0.0 1.0 1.0 1.0 0.0718241032
0.125 0.5 1 0.25 0.25 0.25 0.5 0.25 0.125 0.5 1.0 0.0 0.0 0.0 0.0128352806
0.5 0.25 1 0.25 0.5 1 0.25 1 0.125 0.25 1.0 1.0 0.0 0.0 0.0157786395
1 1 1 1 0.25 0.25 0.25 0.25 0.25 1 0.0 0.0 1.0 0.0 0.0767850323
0.25 0.25 1 0.5 0.5 1 0.5 1 0.125 0.125 0.0 0.0 1.0 1.0 0.0154397726
0.5 1 1 1 0.5 1 0.5 0.25 0.125 1 1.0 1.0 0.0 0.0 0.0122391572
0.5 1 0.5 0.5 0.5 0.5 0.5 0.25 0.25 0.125 0.0 0.0 1.0 0.0 0.0096045822
0.25 1 0.5 0.25 0.25 0.25 0.25 1 0.5 0.5 0.0 0.0 0.0 1.0 0.0524309102
1 0.5 1 0.5 0.5 0.5 0.5 0.25 1 0.125 1.0 1.0 1.0 0.0 0.0128398745
0.5 0.5 0.5 0.25 0.5 0.25 0.25 0.25 0.25 0.125 0.0 1.0 1.0 0.0 0.0084719229
1 1 1 0.5 1 0.5 1 1 1 0.25 0.0 1.0 0.0 0.0 0.0225764468
0.25 0.5 1 1 0.25 1 1 1 0.125 0.25 1.0 1.0 1.0 0.0 0.020041009
0.5 1 1 0.25 0.5 0.5 0.5 1 0.25 0.5 1.0 0.0 1.0 0.0 0.0549846216
1 1 0.5 0.5 0.25 0.25 0.25 1 0.25 1 1.0 1.0 1.0 1.0 0.2712795849
1 1 1 0.5 0.25 0.25 1 1 0.25 0.5 1.0 1.0 1.0 1.0 0.3356919533
1 0.5 1 0.25 0.5 0.25 0.25 1 0.125 0.125 1.0 1.0 1.0 0.0 0.0931877385
0.5 1 1 0.25 0.5 0.25 1 1 0.25 0.125 0.0 0.0 0.0 1.0 0.064687429
1 0.25 0.5 0.25 0.25 0.5 0.5 0.25 0.5 0.25 0.0 0.0 0.0 1.0 0.100577184
0.5 1 1 0.5 0.5 1 0.5 0.25 0.125 0.125 0.0 1.0 0.0 0.0 0.0145211919
0.25 1 1 0.5 0.5 0.25 0.5 1 0.25 0.5 1.0 1.0 0.0 1.0 0.0150521142
1 0.5 1 1 0.5 0.5 0.5 1 0.125 0.25 1.0 1.0 0.0 1.0 0.0119193619
1 1 0.5 0.25 0.5 0.5 1 0.25 0.5 0.5 1.0 0.0 0.0 1.0 0.1639347785
0.25 1 1 0.5 0.25 0.25 0.5 0.25 0.25 0.5 0.0 0.0 0.0 0.0 0.0134783383
0.5 0.25 0.5 0.25 1 0.5 1 1 0.25 0.125 0.0 1.0 1.0 1.0 0.0120172385
1 0.5 1 0.25 0.25 0.5 0.25 0.25 0.125 1 0.0 1.0 1.0 0.0 0.2791068085
1 0.5 0.5 0.25 1 0.5 1 1 1 0.25 1.0 1.0 1.0 1.0 0.0079255453
0.25 1 0.5 0.25 0.5 0.25 1 0.25 0.5 0.25 0.0 1.0 1.0 0.0 0.0080787131
0.25 0.125 1 0.5 0.25 1 0.5 0.25 0.125 0.125 0.0 1.0 0.0 0.0 0.0348639007
0.5 1 0.5 0.25 0.5 0.25 0.25 0.25 1 0.125 1.0 1.0 1.0 0.0 0.1109224077
0.25 0.5 1 0.25 0.5 0.5 0.25 1 0.25 0.125 1.0 0.0 0.0 1.0 0.0238902088
0.5 1 1 0.25 0.5 0.5 0.5 0.25 0.25 0.5 1.0 1.0 0.0 0.0 0.1036695738
0.25 0.5 1 0.5 0.25 0.5 1 0.25 0.25 0.25 0.0 0.0 1.0 0.0 0.0119162571
1 1 1 0.5 0.25 0.25 0.5 1 0.5 0.5 0.0 0.0 1.0 1.0 0.340506842
0.5 0.25 0.5 0.5 0.25 0.25 0.25 0.25 0.125 0.5 1.0 1.0 1.0 0.0 0.0128570142
0.25 1 0.5 0.25 0.25 0.25 1 1 0.5 0.125 0.0 1.0 0.0 1.0 0.0462150825
0.25 1 1 0.25 0.25 0.25 0.5 0.25 0.5 0.25 1.0 0.0 0.0 1.0 0.1212241641
0.25 0.5 1 0.5 0.25 0.5 0.25 1 0.125 1 0.0 1.0 0.0 0.0 0.012437865
0.125 1 0.5 0.25 0.5 0.5 0.5 0.25 0.125 1 1.0 0.0 1.0 0.0 0.0112766664
0.5 0.125 1 1 0.25 0.25 0.25 1 0.125 0.25 0.0 1.0 1.0 1.0 0.0323836185
0.125 1 0.5 0.25 0.25 0.25 1 1 0.25 0.125 0.0 0.0 1.0 1.0 0.0184115176
0.25 0.25 0.5 0.5 0.25 0.25 0.25 0.25 0.125 0.125 1.0 1.0 0.0 1.0 0.0151887258
0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 0.25 0.125 1.0 1.0 1.0 0.0 0.0106432854
0.5 0.5 1 1 0.25 0.25 1 1 0.125 0.125 1.0 0.0 0.0 0.0 0.0163759815
0.125 0.125 0.5 0.25 0.5 0.5 0.25 1 0.125 0.125 0.0 1.0 0.0 0.0 0.0416137171
1 1 0.5 0.25 0.25 0.5 0.25 1 0.5 0.125 1.0 0.0 1.0 0.0 0.3491637197
1 0.25 0.5 0.25 0.5 0.5 1 1 1 0.125 0.0 0.0 1.0 0.0 0.0132575346
0.25 0.5 1 0.25 1 0.25 0.5 1 0.125 0.25 1.0 1.0 0.0 1.0 0.0155768269
1 0.5 1 0.25 0.25 0.25 0.5 0.25 0.125 0.5 0.0 0.0 1.0 1.0 0.4797364638
0.5 0.5 1 0.25 0.5 0.5 0.25 1 0.25 0.125 0.0 1.0 1.0 0.0 0.0100312479
0.5 1 1 0.25 0.5 0.5 0.5 1 0.5 0.125 1.0 1.0 1.0 0.0 0.0544645602
1 0.25 1 0.25 0.5 0.5 1 0.25 1 0.125 0.0 1.0 0.0 0.0 0.028176142
0.5 0.5 1 0.25 1 0.5 0.25 1 0.25 0.25 1.0 0.0 1.0 0.0 0.0066939683
1 0.25 1 0.25 0.25 0.5 1 1 0.25 0.125 1.0 1.0 1.0 0.0 0.1041002879
0.5 1 0.5 0.25 0.25 0.25 0.25 0.25 0.25 0.5 1.0 0.0 1.0 0.0 0.1519772976
1 0.25 0.5 0.25 0.25 1 0.25 1 0.5 0.5 1.0 0.0 0.0 1.0 0.0654732306
0.5 1 0.5 0.25 0.5 0.5 0.5 1 0.25 0.25 1.0 1.0 1.0 0.0 0.0734690963
0.5 0.5 1 0.5 0.5 0.5 0.5 0.25 0.5 0.125 1.0 0.0 1.0 1.0 0.0100192188
0.5 0.5 1 0.5 0.25 1 1 0.25 0.125 0.25 0.0 0.0 1.0 0.0 0.0107581633
1 0.5 1 0.5 0.5 0.25 0.25 1 1 0.5 1.0 1.0 1.0 0.0 0.012161537
1 1 1 0.25 1 1 0.5 0.25 0.5 0.5 0.0 0.0 1.0 1.0 0.0471465253
1 1 1 0.25 0.5 0.25 1 0.25 0.5 0.5 0.0 1.0 1.0 0.0 0.2001639339
1 0.5 1 0.5 0.25 0.25 0.25 1 0.125 0.25 0.0 0.0 0.0 0.0 0.0843856049
1 0.5 1 0.25 0.5 0.5 0.5 1 1 0.5 0.0 1.0 1.0 1.0 0.0533002568
0.5 0.5 0.5 0.25 0.25 0.25 0.25 1 0.5 1 1.0 0.0 0.0 1.0 0.0618912634
0.5 0.25 1 0.5 0.5 1 0.25 0.25 0.125 0.125 1.0 0.0 0.0 1.0 0.0169646766
1 0.5 1 0.25 0.25 0.5 0.5 1 0.125 0.125 0.0 0.0 0.0 1.0 0.2768292908
0.5 0.25 0.5 0.5 0.25 0.5 0.5 0.25 0.25 0.125 1.0 1.0 0.0 1.0 0.0104073199
1 0.5 1 0.25 1 0.25 0.25 0.25 0.5 0.25 0.0 1.0 1.0 1.0 0.0196235519
1 0.5 1 0.25 0.25 0.25 1 1 0.25 0.125 0.0 0.0 1.0 0.0 0.3801745524
0.5 0.125 1 0.25 0.25 1 0.25 1 0.125 0.25 0.0 0.0 1.0 0.0 0.022469503
0.5 0.5 1 1 0.5 1 0.5 1 0.125 0.25 1.0 1.0 1.0 0.0 0.0152942893
0.25 0.5 0.5 0.5 0.5 0.5 0.5 1 0.25 0.125 0.0 1.0 1.0 0.0 0.0149210208
0.25 1 0.5 0.25 0.5 0.25 0.25 0.25 0.125 0.5 0.0 1.0 0.0 1.0 0.0114350117
0.5 0.25 1 1 0.25 1 0.5 0.25 0.25 0.25 1.0 1.0 0.0 0.0 0.0171416507
0.5 0.125 1 0.25 0.25 1 0.25 1 0.125 0.125 1.0 0.0 0.0 0.0 0.0172720527
0.5 1 0.5 1 0.25 0.5 1 1 0.125 0.5 0.0 1.0 0.0 1.0 0.0079777274
0.25 1 0.5 0.25 0.5 0.5 0.25 1 0.25 0.125 0.0 1.0 1.0 1.0 0.0104824699
1 0.5 1 0.25 1 0.25 0.25 1 0.25 0.125 1.0 1.0 0.0 0.0 0.0131830192
0.5 0.5 0.5 0.25 0.5 0.25 0.25 0.25 1 0.5 1.0 0.0 0.0 1.0 0.0133475741
0.5 0.5 0.5 0.25 0.5 0.5 0.25 1 0.5 0.125 1.0 0.0 0.0 1.0 0.0131519711
0.5 0.25 1 0.25 0.5 0.25 0.25 0.25 1 0.125 0.0 0.0 0.0 1.0 0.0247049655
1 0.125 1 0.5 0.25 0.5 0.25 0.25 0.25 0.25 0.0 0.0 0.0 1.0 0.039623573
1 0.5 1 0.5 0.5 0.25 0.5 0.25 0.5 0.125 1.0 0.0 1.0 1.0 0.011888318
0.5 0.5 1 1 0.5 1 0.5 0.25 0.25 0.5 0.0 1.0 1.0 0.0 0.0126893545
0.5 0.25 1 0.5 0.25 0.5 1 0.25 0.25 0.125 1.0 1.0 0.0 0.0 0.0134077389
1 1 1 0.25 0.25 0.5 1 0.25 0.125 0.125 0.0 1.0 0.0 1.0 0.582229315
1 0.5 0.5 1 0.25 1 0.5 1 0.25 0.5 0.0 0.0 0.0 1.0 0.0123012534
1 0.5 1 0.5 0.25 0.25 0.5 1 0.125 0.5 1.0 0.0 1.0 0.0 0.0874190033
0.5 1 0.5 0.25 1 0.5 0.5 1 0.25 0.5 1.0 1.0 1.0 0.0 0.0056476476
1 0.5 1 0.5 0.25 0.5 0.25 1 1 1 1.0 0.0 1.0 1.0 0.0820104259
0.5 0.5 0.5 1 0.25 0.5 0.5 1 0.125 0.125 0.0 1.0 0.0 1.0 0.0129166129
0.25 0.125 1 0.5 0.25 0.25 0.25 0.25 0.25 0.25 1.0 1.0 0.0 0.0 0.0214014487
0.5 0.5 1 0.25 0.25 0.25 1 0.25 0.125 0.125 0.0 1.0 1.0 0.0 0.0595471326
0.5 1 1 0.25 0.25 0.25 0.5 0.25 0.5 1 1.0 0.0 0.0 1.0 0.2359996398
0.5 0.5 1 0.25 1 0.25 0.25 0.25 0.25 0.125 1.0 1.0 0.0 0.0 0.014080309
1 0.5 1 0.5 0.5 0.5 0.25 0.25 0.5 0.125 1.0 1.0 1.0 0.0 0.0121180697
1 1 1 1 0.25 0.25 1 1 0.5 0.5 0.0 0.0 1.0 1.0 0.055864829
0.5 0.25 0.5 0.5 0.5 0.5 0.5 1 0.5 0.25 0.0 0.0 1.0 0.0 0.0120559735
1 1 1 0.25 0.25 0.25 0.5 0.25 0.5 0.125 0.0 1.0 0.0 1.0 0.617478212
0.125 1 1 0.25 0.25 0.5 1 0.25 0.125 0.25 0.0 0.0 0.0 1.0 0.0500650457
0.25 1 0.5 0.25 0.25 0.25 1 1 0.25 0.25 1.0 0.0 0.0 0.0 0.0754592789
0.5 0.5 1 0.5 0.25 0.25 1 1 0.25 0.125 0.0 0.0 0.0 1.0 0.0093175319
0.5 0.5 0.5 0.25 0.25 0.5 0.5 1 0.125 0.5 0.0 0.0 0.0 0.0 0.0890135121
1 0.25 0.5 0.25 1 1 0.5 1 0.125 0.125 0.0 0.0 1.0 1.0 0.0186965517
1 0.25 1 0.25 0.5 0.5 1 1 0.125 0.125 0.0 0.0 0.0 1.0 0.0427004387
1 0.25 1 1 0.25 1 0.5 0.25 0.125 0.25 0.0 1.0 0.0 1.0 0.0400923991
1 1 1 0.25 0.25 0.25 0.25 1 0.125 0.5 0.0 1.0 1.0 1.0 0.9486220847
1 0.25 1 1 0.25 0.5 0.25 1 0.5 0.125 1.0 1.0 1.0 0.0 0.0199519924
0.5 1 0.5 0.25 0.5 0.25 0.25 0.25 0.125 0.5 0.0 1.0 1.0 0.0 0.0719415302
1 0.25 1 0.25 0.25 0.5 0.5 1 1 0.125 1.0 0.0 0.0 1.0 0.0555388241
0.25 0.25 0.5 0.25 0.5 0.5 0.25 1 0.25 0.25 0.0 0.0 0.0 0.0 0.0144032091
1 1 1 1 0.25 0.5 0.5 0.25 0.5 0.5 1.0 0.0 1.0 0.0 0.0637758825
1 1 0.5 0.25 0.5 1 0.25 1 0.125 0.5 1.0 1.0 0.0 0.0 0.1602764522
0.25 0.125 0.5 0.25 0.5 0.25 0.25 0.25 0.25 0.125 0.0 0.0 0.0 0.0 0.0242206153
1 0.25 1 0.25 0.5 0.25 0.5 0.25 0.25 0.125 1.0 0.0 1.0 0.0 0.0233264303
0.5 1 0.5 1 0.25 1 0.5 1 0.125 0.5 0.0 1.0 1.0 0.0 0.0135121032
1 0.125 1 0.5 0.5 0.5 0.5 0.25 0.5 0.125 0.0 0.0 0.0 1.0 0.0787193284
0.5 0.5 1 0.25 0.25 0.25 0.25 0.25 1 0.125 0.0 0.0 0.0 0.0 0.0951499778
0.5 1 1 0.5 0.5 0.25 1 0.25 0.5 0.25 1.0 0.0 0.0 0.0 0.0130588268
0.5 0.125 1 0.25 0.25 0.25 0.25 1 0.5 0.25 0.0 0.0 1.0 1.0 0.0195867175
0.5 0.25 1 0.25 0.5 0.5 0.25 0.25 0.25 0.125 0.0 0.0 0.0 0.0 0.0208953648
0.5 0.5 1 1 0.25 0.5 0.5 1 0.125 0.5 1.0 0.0 1.0 1.0 0.0086898601
0.25 0.25 0.5 0.5 0.25 1 0.25 1 0.125 0.125 0.0 1.0 0.0 1.0 0.0164461735
1 0.5 0.5 1 0.25 1 0.5 0.25 0.5 0.25 0.0 1.0 1.0 0.0 0.0104818353
1 0.25 1 0.25 0.25 0.5 1 1 1 0.125 0.0 0.0 1.0 0.0 0.0851028158
0.125 1 1 0.25 0.5 0.25 0.25 1 0.125 0.25 0.0 1.0 0.0 0.0 0.0117900928
0.5 0.5 0.5 0.25 0.5 0.25 0.25 0.25 1 0.125 0.0 0.0 1.0 1.0 0.0106774383
1 1 1 0.25 1 0.5 0.25 1 0.25 0.125 1.0 1.0 1.0 1.0 0.061271034
0.5 1 0.5 0.25 0.5 1 0.25 1 0.25 1 1.0 1.0 1.0 1.0 0.0323427958
1 0.125 0.5 0.25 0.25 1 0.5 1 0.25 0.125 1.0 0.0 1.0 0.0 0.0195820306
1 1 0.5 0.5 0.25 0.25 0.5 0.25 0.5 0.25 0.0 1.0 0.0 1.0 0.1591338825
0.25 0.5 1 0.25 1 1 0.5 1 0.125 0.25 0.0 1.0 0.0 0.0 0.0209233081
1 0.5 0.5 0.25 1 0.5 0.5 1 0.5 0.25 0.0 0.0 1.0 0.0 0.0096311176
0.5 1 1 1 0.25 0.25 0.25 0.25 0.25 0.5 1.0 1.0 0.0 1.0 0.0107892114
1 0.125 1 0.25 0.25 0.5 0.5 0.25 0.5 0.125 0.0 1.0 1.0 0.0 0.0563150263
1 0.125 1 0.25 0.25 0.5 0.25 1 1 0.25 1.0 0.0 0.0 1.0 0.0211002822
1 0.25 1 0.25 1 0.5 0.5 0.25 0.125 0.125 0.0 1.0 1.0 1.0 0.0268400341
0.25 0.125 0.5 0.5 0.5 0.5 0.5 1 0.25 0.125 0.0 1.0 1.0 1.0 0.0151514681
0.5 0.5 0.5 0.25 1 0.5 1 1 0.25 0.125 0.0 0.0 1.0 1.0 0.0073615022
1 1 1 0.5 0.5 0.25 0.25 0.25 0.125 0.25 0.0 0.0 0.0 0.0 0.0856958343
1 0.5 1 0.5 0.25 1 0.5 1 0.5 0.25 1.0 1.0 1.0 1.0 0.0653469158
1 0.125 0.5 0.25 0.25 1 0.25 1 0.25 0.125 1.0 1.0 1.0 1.0 0.0124689131
0.25 0.125 1 0.25 0.5 0.25 0.5 1 0.5 0.125 0.0 1.0 0.0 1.0 0.0230687312
1 1 0.5 0.5 0.25 0.5 0.5 0.25 1 0.125 1.0 1.0 1.0 1.0 0.2106923414
0.5 0.5 0.5 0.5 0.25 1 0.5 0.25 0.25 0.25 1.0 1.0 0.0 1.0 0.0066815491
0.5 0.5 1 0.25 1 0.25 0.5 1 0.125 0.125 1.0 0.0 0.0 0.0 0.0165765755
1 0.25 1 1 1 1 1 1 0.5 0.125 1.0 0.0 1.0 1.0 0.0167721784
0.5 1 0.5 0.25 0.25 0.25 0.25 0.25 0.5 0.125 1.0 1.0 0.0 1.0 0.2207239794
1 1 1 0.25 1 0.25 0.5 0.25 0.125 0.25 0.0 1.0 1.0 1.0 0.0525627567
1 1 0.5 1 0.25 1 0.5 1 0.25 0.25 1.0 1.0 1.0 1.0 0.0287629509
0.25 0.25 0.5 0.25 0.5 1 1 1 0.125 0.125 1.0 1.0 1.0 0.0 0.0139571861
1 0.25 1 0.5 0.5 0.25 0.25 0.25 0.125 0.25 1.0 0.0 0.0 1.0 0.0146447624
0.5 1 1 0.25 1 0.5 0.5 0.25 0.125 0.125 0.0 1.0 0.0 0.0 0.0224229309
0.125 0.5 0.5 0.25 0.25 0.25 0.5 0.25 0.125 0.5 1.0 1.0 0.0 1.0 0.0148068343
1 0.25 1 0.25 1 1 1 1 0.125 0.125 0.0 1.0 1.0 1.0 0.0215535843
1 1 1 1 0.25 0.25 0.25 1 0.5 0.25 0.0 1.0 1.0 0.0 0.0445850293
1 0.25 0.5 0.5 0.25 0.5 0.5 1 0.5 0.25 0.0 1.0 1.0 0.0 0.010438368
0.25 0.5 1 0.5 0.5 1 0.5 0.25 0.125 0.5 1.0 1.0 1.0 0.0 0.0119558478
1 0.5 0.5 0.5 0.5 1 0.5 0.25 0.25 0.125 1.0 1.0 0.0 0.0 0.0108937879
0.25 0.5 1 0.5 0.5 0.5 1 0.25 0.25 0.125 0.0 0.0 1.0 1.0 0.0099384937
0.5 0.25 1 0.5 0.25 0.5 0.25 1 0.25 0.125 1.0 0.0 1.0 1.0 0.0118106936
0.5 0.5 0.5 0.25 0.5 0.5 0.25 1 0.5 0.25 1.0 1.0 0.0 1.0 0.0089542693
1 0.5 1 0.5 0.5 1 1 0.25 0.125 0.25 1.0 1.0 1.0 0.0 0.012080812
